"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.144399375E1,2.605178952E-1,8.436400890E-1,9.475474358E0
9.145599375E1,2.051639259E-1,9.437847137E-1,9.656744003E0
9.146599375E1,2.051256299E-1,9.814407229E-1,9.995428085E0
9.147599375E1,1.559295654E-1,1.039792180E0,1.028348923E1
9.148599375E1,1.397543550E-1,1.078281403E0,1.040934753E1
9.149599375E1,1.028740630E-1,1.091928363E0,1.041106129E1
9.150599375E1,9.649590403E-2,1.107643962E0,1.039689732E1
9.151599375E1,1.956733167E-1,1.070572019E0,1.059037781E1
9.152599375E1,2.306669652E-1,1.073876143E0,1.072807312E1
9.153599375E1,2.141661346E-1,1.174930573E0,1.066063309E1
9.154599375E1,1.404821724E-1,1.230600476E0,1.063544655E1
9.155599375E1,1.042914242E-1,1.258967042E0,1.072452068E1
9.156599375E1,5.125506967E-2,1.220937490E0,1.084215260E1
9.157599375E1,4.620809108E-2,1.168255448E0,1.088881016E1
9.158799375E1,5.215528980E-2,1.165085554E0,1.095554066E1
9.159999375E1,-5.746083916E-4,1.252627254E0,1.082488441E1
9.160999375E1,-1.375804096E-1,1.214683890E0,1.077291203E1
9.162199375E1,-2.508261502E-1,1.052730441E0,1.094819641E1
9.163199375E1,-3.387795389E-1,8.356817365E-1,1.136848354E1
9.164199375E1,-2.071654797E-1,6.916369796E-1,1.185387516E1
9.165399375E1,-1.809920669E-1,7.079654336E-1,1.204460621E1
9.166399375E1,-1.916414797E-1,8.484284878E-1,1.170767498E1
9.167599375E1,-2.045031339E-1,8.304336667E-1,1.129262638E1
9.168599375E1,-1.398884058E-1,7.123420238E-1,1.096042538E1
9.169599375E1,-6.155013666E-2,4.432625175E-1,1.086494446E1
9.170599375E1,1.124221310E-1,1.539375931E-1,1.084335804E1
9.171799375E1,-2.436339483E-2,-1.088787168E-1,1.070109463E1
9.172999219E1,1.167700067E-1,-2.640612721E-1,1.057264137E1
9.173999375E1,1.339507848E-1,-2.601060867E-1,1.034400463E1
9.174999375E1,1.112633422E-1,-2.721345425E-1,1.033764553E1
9.176199375E1,1.141172349E-1,-2.854558825E-1,1.018781662E1
9.177199375E1,1.193461716E-1,-2.579608858E-1,9.915615082E0
9.178399219E1,-1.770751551E-2,-2.316246480E-1,9.545547485E0
9.179399375E1,-8.968679607E-2,-2.106035650E-1,9.138284683E0
9.180399375E1,-1.221521646E-1,-2.345934659E-1,8.851659775E0
9.181599219E1,-1.917085052E-1,-1.909232140E-1,8.709665298E0
9.182599375E1,-2.516114414E-1,-2.522626519E-1,8.708716393E0
9.183599375E1,-2.725750804E-1,-1.713290662E-1,8.717471123E0
9.184599375E1,-2.509793639E-1,-1.653052717E-1,8.798231125E0
9.185599375E1,-3.085168600E-1,-1.742978841E-1,9.103778839E0
9.186599375E1,-1.971577108E-1,-2.042924464E-1,9.192049026E0
9.187799531E1,-3.533554375E-1,-3.080092371E-1,9.066582680E0
9.188999375E1,-3.613329232E-1,-3.732943535E-1,9.049833298E0
9.190199219E1,-5.831221938E-1,-4.619372785E-1,8.996117592E0
9.191199375E1,-6.273766160E-1,-4.655094445E-1,8.991281509E0
9.192199375E1,-6.808630824E-1,-4.354957342E-1,8.824855804E0
9.193399375E1,-6.202610731E-1,-3.252570927E-1,8.872815132E0
9.194399375E1,-5.749819279E-1,-2.757545710E-1,9.025748253E0
9.195400781E1,-4.409928024E-1,-2.653541565E-1,9.246330261E0
9.196599375E1,-4.642931819E-1,-2.416036874E-1,9.475044250E0
9.197599375E1,-5.203845501E-1,-1.702660471E-1,9.445375443E0
9.198799375E1,-3.844896555E-1,-1.433552206E-1,9.405515671E0
9.199799375E1,-2.525595427E-1,-1.704192758E-1,9.197623253E0
9.200799375E1,-3.895940781E-1,-1.523669958E-1,9.180259705E0
9.202000312E1,-2.342774272E-1,-1.030464470E-2,9.478883743E0
9.203199219E1,-1.914212257E-1,1.110143438E-1,9.530799866E0
9.204199375E1,-1.999828815E-1,2.077113688E-1,9.606331825E0
9.205199375E1,-1.013896540E-1,3.552133441E-1,9.671176910E0
9.206200312E1,-1.610723138E-1,4.304870367E-1,9.650338173E0
9.207399375E1,-4.798937961E-2,4.723472595E-1,9.732210159E0
9.208399375E1,6.138733588E-3,5.539128780E-1,9.836136818E0
9.209399375E1,7.045656443E-2,5.743498802E-1,9.907886505E0
9.210399531E1,1.041477770E-1,5.676652193E-1,9.926589966E0
9.211599375E1,7.252515107E-2,6.017107368E-1,9.611676216E0
9.212603438E1,1.316523552E-1,6.219753027E-1,9.403849602E0
9.213799688E1,3.514688089E-2,5.589503050E-1,9.322465897E0
9.214999219E1,-1.701798663E-2,4.616212547E-1,9.470992088E0
9.215999375E1,-4.634216800E-2,5.057224631E-1,9.705681801E0
9.216999375E1,-1.295358837E-1,5.440967083E-1,9.749284744E0
9.218000156E1,-1.508155465E-1,5.804694295E-1,9.734489441E0
9.219199375E1,-1.153430641E-1,6.567199826E-1,9.888819695E0
9.220199375E1,-3.357724249E-1,6.024003029E-1,9.673647881E0
9.221400156E1,-3.517656922E-1,6.858717799E-1,9.731538773E0
9.222599375E1,-3.942867219E-1,5.869911909E-1,8.964743614E0
9.223599375E1,-3.595516384E-1,5.906591415E-1,8.965193748E0
9.224599375E1,-5.003402829E-1,5.361670852E-1,8.981407166E0
9.225600312E1,-4.281024039E-1,6.392135620E-1,9.247479439E0
9.226799219E1,-4.158728421E-1,6.462141871E-1,9.407699585E0
9.227799375E1,-2.065429986E-1,5.339835882E-1,9.395163536E0
9.228799375E1,-7.841489464E-2,4.662564099E-1,9.551839828E0
9.229799375E1,-6.805279106E-2,3.588333726E-1,9.484974861E0
9.230999375E1,-1.480191201E-1,3.051266372E-1,9.632505417E0
9.231999375E1,-6.730580330E-2,5.275862813E-1,9.715756416E0
9.232999375E1,-2.557964996E-2,6.126857996E-1,9.852752686E0
9.234199375E1,3.983951639E-3,8.275702000E-1,9.999344826E0
9.235199375E1,3.351882333E-4,1.059118152E0,1.005885506E1
9.236399531E1,4.923436418E-2,1.196985960E0,1.025212479E1
9.237599375E1,2.306956947E-1,1.163629889E0,1.054167938E1
9.238799219E1,3.932237029E-1,1.075714827E0,1.081771183E1
9.239799531E1,4.344901443E-1,9.509673715E-1,1.074381733E1
9.240999219E1,6.870688200E-1,8.163748980E-1,1.099459553E1
9.241999375E1,7.023342848E-1,8.562622666E-1,1.109352398E1
9.243199219E1,5.989909768E-1,8.207227588E-1,1.103795910E1
9.244199219E1,5.350657701E-1,8.686738014E-1,1.084306145E1
9.245199375E1,3.771442175E-1,9.522219300E-1,1.049033928E1
9.246399219E1,2.374569178E-1,8.646611571E-1,1.034481812E1
9.247399219E1,2.522051930E-1,8.663754463E-1,1.035999775E1
9.248399375E1,3.709288836E-1,7.750988603E-1,1.050290298E1
9.249599375E1,6.522188783E-1,7.634055614E-1,1.063872147E1
9.250599375E1,7.682418823E-1,8.139519691E-1,1.062927818E1
9.251599688E1,8.731271029E-1,7.430261374E-1,1.079080105E1
9.252799219E1,8.118355274E-1,5.168219805E-1,1.097038555E1
9.253799219E1,8.704455495E-1,2.913264632E-1,1.120526695E1
9.254799219E1,9.834231734E-1,2.447831817E-2,1.134089279E1
9.255799219E1,9.500096440E-1,-1.118954122E-1,1.151337147E1
9.256799375E1,7.614423037E-1,-1.544834673E-1,1.145011616E1
9.257799375E1,5.384750962E-1,5.151364580E-2,1.114222145E1
9.258799375E1,1.865753531E-1,2.637261152E-1,1.050428200E1
9.259999375E1,-1.750161499E-1,4.161601365E-1,1.013459873E1
9.260999375E1,-6.517495513E-1,4.822880030E-1,1.017972469E1
9.262000781E1,-6.357754469E-1,3.029335737E-1,1.028205299E1
9.263199375E1,-2.540152371E-1,1.371398754E-2,1.019392681E1
9.264400625E1,-6.431782991E-2,-5.337154493E-2,1.021840572E1
9.265599375E1,8.103893697E-2,-7.608772814E-2,1.010203743E1
9.266799219E1,2.095692605E-1,-3.830722766E-3,9.948760986E0
9.267799688E1,2.734657228E-1,-2.450704761E-2,9.928936958E0
9.268999375E1,2.403012365E-1,-9.809523076E-2,9.707884789E0
9.270199375E1,1.224490479E-1,-1.503846049E-1,9.677544594E0
9.271399219E1,8.331821300E-3,-2.145970911E-1,9.752205849E0
9.272399375E1,7.565677911E-2,-2.847567797E-1,9.680935860E0
9.273399375E1,1.260212064E-1,-3.116005659E-1,9.610880852E0
9.274599375E1,8.314583451E-2,-4.329099655E-1,9.660000801E0
9.275599375E1,-2.444000915E-2,-4.364342391E-1,9.519106865E0
9.276599375E1,-1.304361038E-2,-5.244546533E-1,9.441179276E0
9.277599375E1,2.514869533E-2,-6.035112143E-1,9.337817192E0
9.278599688E1,2.691082656E-3,-6.173976064E-1,9.150283813E0
9.279799219E1,1.923884749E-1,-7.019703388E-1,9.238812447E0
9.280799219E1,1.701990068E-1,-6.960422993E-1,9.415964127E0
9.281799219E1,1.705820709E-1,-6.291387081E-1,9.574853897E0
9.282799219E1,1.223532856E-1,-5.518539548E-1,9.498688698E0
9.283799219E1,6.438487023E-2,-4.302954972E-1,9.389877319E0
9.284799375E1,1.849951744E-1,-2.915467322E-1,9.246704102E0
9.285799375E1,4.510963559E-1,-3.364044726E-1,9.274552345E0
9.286999219E1,1.917372495E-1,-2.769995630E-1,9.374410629E0
9.287999375E1,-3.889141232E-2,-1.414302886E-1,9.160090446E0
9.288999375E1,2.697020173E-1,3.304956108E-2,9.369028091E0
9.290199219E1,3.340869248E-1,1.062929779E-1,8.540174484E0
9.291199375E1,-8.854619861E-1,1.547267199E0,7.985256195E0
9.292199375E1,-9.462555647E-1,8.035515547E-1,7.805451870E0
9.293199375E1,1.131806135E0,5.943366289E-1,8.901890755E0
9.294399375E1,-5.046977103E-2,5.595728382E-2,9.223144531E0
9.295599219E1,-1.014758423E-1,1.538130939E-1,9.754245758E0
9.296599375E1,1.687720716E-1,-1.870733500E-1,9.653938293E0
9.297599375E1,3.574734926E-1,-4.108449817E-2,9.648029327E0
9.298599375E1,4.934353828E-1,-5.277778208E-2,9.683836937E0
9.299599375E1,6.462812424E-1,1.576533914E-1,1.030602360E1
9.300599375E1,9.070960283E-1,2.920064032E-1,1.035010529E1
9.301799375E1,3.051457703E-1,7.118632197E-1,9.813813210E0
9.302999375E1,4.315309227E-2,9.620955586E-1,9.515639305E0
9.304199219E1,2.058247328E-1,8.773407936E-1,9.340173721E0
9.305199375E1,1.267969161E-1,7.170155048E-1,9.735532761E0
9.306199375E1,7.211335748E-2,6.056947112E-1,9.798854828E0
9.307399219E1,-5.366842821E-2,5.772611499E-1,9.803901672E0
9.308399375E1,1.832043007E-2,5.594387054E-1,9.552701950E0
9.309399375E1,1.009778529E-1,5.944706798E-1,9.457412720E0
9.310599375E1,1.863933802E-1,7.271477580E-1,9.257257462E0
9.311599375E1,8.264784515E-2,8.499894738E-1,9.325817108E0
9.312599375E1,-5.703946203E-2,9.634459019E-1,9.519221306E0
9.313599375E1,-7.217081636E-2,1.023128629E0,9.815115929E0
9.314799375E1,-1.686379910E-1,9.494063258E-1,9.970260620E0
9.315799375E1,-3.269042969E-1,9.479027987E-1,9.831176758E0
9.316799375E1,-3.454833031E-1,9.507758021E-1,9.492617607E0
9.317799375E1,1.474732459E-1,8.907100558E-1,9.608994484E0
9.318999219E1,-2.355894446E-1,1.071912885E0,1.021727562E1
9.319999219E1,-2.577597797E-1,1.172057509E0,1.069964981E1
9.321000781E1,-3.298635185E-1,1.345531702E0,1.114367771E1
9.322199219E1,-7.352784872E-1,1.457781553E0,1.090748501E1
9.323199219E1,-8.116726875E-1,1.549153805E0,1.063479519E1
9.324199219E1,-8.795052171E-1,1.313985705E0,1.010054302E1
9.325201406E1,-9.293907881E-1,1.394632101E0,9.429994583E0
9.326399375E1,-5.976406336E-1,1.360059857E0,9.518598557E0
9.327599375E1,-4.664479494E-1,1.339029193E0,9.596784592E0
9.328599844E1,-6.241492033E-1,1.381262779E0,9.867261887E0
9.329799219E1,-7.098903656E-1,1.402743697E0,1.005112648E1
9.330799219E1,-7.381611466E-1,1.404151320E0,1.003558445E1
9.331799219E1,-7.353359461E-1,1.453213334E0,1.031273651E1
9.332800313E1,-7.774260044E-1,1.345225334E0,1.060318184E1
9.333999219E1,-6.418184042E-1,1.336596608E0,1.083495998E1
9.334999375E1,-4.793000221E-1,1.311265945E0,1.066724110E1
9.336199688E1,-3.746351004E-1,1.292878509E0,1.048126984E1
9.337399375E1,-1.893143207E-1,1.333053231E0,1.040957737E1
9.338599844E1,-7.881712168E-2,1.310049653E0,1.042859650E1
9.339799219E1,-6.692273170E-2,1.231730580E0,1.056483555E1
9.340799219E1,-2.301593870E-1,1.075523257E0,1.069800186E1
9.341799375E1,-4.176732898E-1,1.014126420E0,1.078677940E1
9.342799688E1,-5.581075549E-1,1.019345760E0,1.116829014E1
9.343999219E1,-6.129922271E-1,1.199734449E0,1.130730629E1
9.344999375E1,-5.091509223E-1,1.351172447E0,1.115265179E1
9.345999375E1,-2.893440425E-1,1.327067733E0,1.095654678E1
9.346999844E1,-6.557239592E-2,1.237620354E0,1.075257015E1
9.348199375E1,7.625053078E-2,1.225132227E0,1.058069515E1
9.349199375E1,1.563988328E-1,1.226147294E0,1.019405079E1
9.350399531E1,1.063408628E-1,1.103918552E0,1.021124077E1
9.351599375E1,6.269935519E-2,8.454884291E-1,1.031459427E1
9.352799219E1,5.317043141E-2,5.349508524E-1,1.040817833E1
9.353800156E1,8.781932294E-2,3.645411432E-1,1.054536724E1
9.354999219E1,7.708371431E-2,2.092149258E-1,1.054834461E1
9.355999219E1,-8.402690291E-2,1.553070843E-1,1.041032410E1
9.356999219E1,-3.057970405E-1,1.996476948E-1,1.020612812E1
9.357999219E1,-4.940866232E-1,2.734752893E-1,9.696823120E0
9.358999375E1,-6.525540352E-1,4.718875587E-1,9.271239281E0
9.359999375E1,-9.563302994E-1,5.006850362E-1,9.515936852E0
9.360999375E1,-1.092704058E0,5.867134929E-1,9.632782936E0
9.362199375E1,-9.935362339E-1,2.980493903E-1,9.679728508E0
9.363199375E1,-6.839181185E-1,7.490020990E-2,9.431670189E0
9.364399219E1,-4.129614830E-1,-2.321034819E-1,9.192383766E0
9.365399375E1,-2.007490247E-1,-4.137084782E-1,9.201367378E0
9.366399688E1,-1.353777498E-1,-4.891832769E-1,9.285403252E0
9.367599375E1,-2.534406185E-1,-3.976481557E-1,9.310131073E0
9.368599375E1,-3.481360674E-1,-2.909816802E-1,9.299366951E0
9.369599375E1,-4.440765381E-1,-1.459409595E-1,9.153646469E0
9.370599375E1,-4.424867928E-1,-3.702393174E-2,9.121055603E0
9.371799375E1,-2.852068841E-1,7.861600816E-2,9.184865952E0
9.373000000E1,-2.561029792E-1,3.203441948E-2,9.121688843E0
9.374199219E1,-1.516774595E-1,-5.372588523E-3,9.133190155E0
9.375199219E1,-1.194227859E-1,-5.355350673E-2,9.190947533E0
9.376199375E1,-1.532480568E-1,-1.151227951E-1,9.289368629E0
9.377200313E1,-1.185417175E-1,-2.444000915E-2,9.336792946E0
9.378399219E1,-1.177085340E-1,8.362467587E-2,9.368396759E0
9.379399375E1,-1.394287199E-1,2.159378380E-1,9.292424202E0
9.380399375E1,-4.016512632E-2,3.928214610E-1,9.388727188E0
9.381599219E1,6.913497299E-2,5.334568620E-1,9.563907623E0
9.382600469E1,2.040817402E-2,5.846928358E-1,9.493852615E0
9.383799219E1,8.427590132E-3,6.500927806E-1,9.306884766E0
9.384799375E1,-2.976471558E-2,6.518453360E-1,9.248542786E0
9.385799375E1,-1.226788908E-1,7.004764080E-1,9.231007576E0
9.386799375E1,-2.078071237E-1,7.131465077E-1,9.307755470E0
9.387799375E1,-2.675664127E-1,7.945780754E-1,9.376238823E0
9.388999375E1,-3.221446276E-1,8.795435429E-1,9.579181671E0
9.390199219E1,-3.039965928E-1,9.828389287E-1,9.813995361E0
9.391199375E1,-2.667427957E-1,1.027610421E0,9.984107971E0
9.392199375E1,-1.430391818E-1,1.000709295E0,1.003205967E1
9.393399375E1,-1.446097856E-3,9.609463215E-1,9.865815163E0
9.394399375E1,3.177584335E-2,9.511014223E-1,9.749831200E0
9.395399375E1,1.413536631E-2,8.981512189E-1,9.562202454E0
9.396599375E1,-8.689036220E-2,8.917539716E-1,9.483049393E0
9.397599375E1,-1.145098805E-1,9.867175221E-1,9.480588913E0
9.398599375E1,-1.942080706E-1,1.146487474E0,9.471376419E0
9.399799375E1,-1.488139927E-1,1.354265928E0,9.377417564E0
9.400799375E1,-1.469848305E-1,1.467521071E0,9.337051392E0
9.401999375E1,-1.046074629E-1,1.551720500E0,9.204058647E0
9.402999375E1,-3.076070361E-2,1.540247440E0,9.090543747E0
9.404199219E1,1.077390742E-2,1.357416630E0,9.056317329E0
9.405199375E1,6.489244103E-2,1.189947009E0,9.105340958E0
9.406199375E1,1.533150971E-1,1.089467168E0,9.246722221E0
9.407399219E1,2.461718172E-1,1.157203913E0,9.443909645E0
9.408399375E1,3.666672111E-1,1.282296181E0,9.545509338E0
9.409399375E1,4.065067172E-1,1.445676446E0,9.527448654E0
9.410599375E1,3.505973220E-1,1.571659327E0,9.608036995E0
9.411599375E1,2.690795362E-1,1.618374944E0,9.706830978E0
9.412599375E1,2.141948491E-1,1.600073695E0,9.659224510E0
9.413799375E1,8.671798557E-2,1.559161663E0,9.703565598E0
9.414799375E1,-2.959233243E-3,1.547133207E0,9.797485352E0
9.415999219E1,-9.354624897E-2,1.517464280E0,1.007763577E1
9.416999375E1,-1.379539073E-1,1.530067205E0,1.040119743E1
9.418199219E1,-2.111973315E-1,1.506537080E0,1.066197395E1
9.419199375E1,-2.706213892E-1,1.497582793E0,1.062762165E1
9.420199375E1,-2.190311402E-1,1.577453375E0,1.057480526E1
9.421399219E1,-1.448875070E-1,1.636637926E0,1.047334957E1
9.422399375E1,-4.912902042E-2,1.717724800E0,1.039137173E1
9.423399375E1,-1.112824958E-2,1.823883653E0,1.017950344E1
9.424599219E1,-7.977480441E-2,1.793764591E0,1.026227665E1
9.425599375E1,-4.615063220E-2,1.610962510E0,1.046924973E1
9.426599375E1,8.197746426E-2,1.372662783E0,1.079101181E1
9.427799375E1,1.977323294E-1,9.726875424E-1,1.118905258E1
9.428799375E1,3.705745339E-1,6.636248231E-1,1.155954075E1
9.429999219E1,5.622639060E-1,5.058947802E-1,1.152900982E1
9.430999375E1,5.606262684E-1,5.368183255E-1,1.133598042E1
9.431999375E1,3.655754328E-1,5.947771668E-1,1.102585411E1
9.433199375E1,1.003457829E-1,6.865325570E-1,1.077882004E1
9.434199375E1,2.336740959E-3,7.138360143E-1,1.061703968E1
9.435199375E1,-1.015620381E-1,6.849523783E-1,1.050489521E1
9.436399375E1,-1.023377627E-1,6.618435383E-1,1.048525333E1
9.437399375E1,-2.494758181E-2,5.695805550E-1,1.054821110E1
9.438599219E1,1.764239371E-1,5.231139064E-1,1.052369404E1
9.439599375E1,4.232661426E-1,4.554825127E-1,1.029115009E1
9.440599375E1,6.574286222E-1,3.936450779E-1,9.994096756E0
9.441799375E1,7.522773147E-1,2.556337118E-1,9.572190285E0
9.442799375E1,7.262284160E-1,9.601707011E-2,9.489811897E0
9.443799375E1,6.173209548E-1,-5.250963196E-2,9.560229301E0
9.444999375E1,3.379080594E-1,-1.199207753E-1,9.772795677E0
9.445999375E1,7.474698126E-2,-1.917085052E-1,9.596285820E0
9.447199219E1,2.537853830E-2,-2.549058795E-1,9.506886482E0
9.448199375E1,-1.623843312E-1,-2.537662089E-1,9.362957001E0
9.449199375E1,-3.217232227E-1,-1.379539073E-1,8.941156387E0
9.450399375E1,-3.542173505E-1,7.634630799E-2,8.706572533E0
9.451399375E1,-4.180659056E-1,2.586407959E-1,8.866341591E0
9.452399375E1,-4.214848280E-1,2.728911042E-1,8.920202255E0
9.453599375E1,-1.428859588E-2,5.365501642E-1,8.957590103E0
9.454599375E1,2.650860138E-2,3.895653486E-1,8.963201523E0
9.455799219E1,2.374473363E-1,4.522838295E-1,9.013518333E0
9.456799375E1,4.806216061E-1,5.149927735E-1,9.129530907E0
9.457799375E1,6.938779354E-1,3.858303726E-1,9.370637894E0
9.458799375E1,8.124388456E-1,3.416908979E-1,9.727325439E0
9.459799375E1,1.018455029E0,2.463729233E-1,9.946490288E0
9.460799375E1,1.153765798E0,1.797470897E-1,1.006598091E1
9.461799375E1,1.110890388E0,2.328600585E-1,1.009752655E1
9.462999219E1,9.465619922E-1,3.607008457E-1,1.010936356E1
9.463999375E1,7.647941709E-1,4.438083768E-1,1.004751682E1
9.465199375E1,7.338994145E-1,4.690815806E-1,9.980067253E0
9.466399375E1,7.498256564E-1,4.842607975E-1,9.788626671E0
9.467599375E1,7.078217864E-1,5.255942941E-1,9.647014618E0
9.468599531E1,6.294643283E-1,5.628864169E-1,9.536181450E0
9.469799219E1,6.338601112E-1,6.179243326E-1,9.437732697E0
9.470799375E1,7.203099132E-1,6.743508577E-1,9.481183052E0
9.471799375E1,7.243226171E-1,7.540011406E-1,9.566664696E0
9.472999219E1,7.455448508E-1,8.517707586E-1,9.595567703E0
9.473999375E1,7.700327039E-1,9.064447880E-1,9.581126213E0
9.474999375E1,8.151969314E-1,9.882785678E-1,9.459232330E0
9.476199375E1,8.303761482E-1,1.010831952E0,9.442952156E0
9.477199375E1,7.062320709E-1,9.728886485E-1,9.433643341E0
9.478199375E1,3.057203889E-1,9.152554274E-1,9.377235413E0
9.479399375E1,4.212166965E-1,7.734899521E-1,9.294366837E0
9.480399375E1,5.844533443E-1,8.173229694E-1,9.146615982E0
9.481599375E1,5.043625236E-1,9.722853303E-1,9.176237106E0
9.482599375E1,4.282460511E-1,1.077295065E0,9.384858131E0
9.483599375E1,3.232076466E-1,1.119988441E0,9.654647827E0
9.484599375E1,2.250453830E-1,1.090568423E0,9.818927765E0
9.485599375E1,2.000594884E-1,9.973573685E-1,9.903567314E0
9.486799375E1,2.589568496E-1,8.526805639E-1,9.932910919E0
9.487799531E1,1.361151636E-1,7.939555645E-1,9.987594604E0
9.488999375E1,5.797798932E-2,8.195543885E-1,9.859666824E0
9.490199219E1,-1.112441868E-1,9.382876754E-1,9.547740936E0
9.491199375E1,-2.441798449E-1,1.076385260E0,9.441390991E0
9.492199375E1,-3.760620356E-1,1.186298251E0,9.492760658E0
9.493399375E1,-5.374791026E-1,1.252885699E0,9.483155251E0
9.494399375E1,-5.588161945E-1,1.238386512E0,9.373166084E0
9.495399375E1,-4.484626949E-1,1.229374647E0,9.311768532E0
9.496599375E1,-3.563625515E-1,1.175763726E0,9.401389122E0
9.497599375E1,-3.633440435E-1,1.086661100E0,9.630934715E0
9.498599375E1,-3.492948711E-1,1.071510673E0,9.851411819E0
9.499799375E1,-4.662564099E-1,1.073818564E0,9.984022141E0
9.500799375E1,-5.365980864E-1,1.088969111E0,1.001381588E1
9.501999375E1,-4.089966714E-1,1.197732925E0,9.973660469E0
9.502999375E1,-3.144640326E-1,1.285197854E0,9.871925354E0
9.503999375E1,-1.799769253E-1,1.331932783E0,9.862597466E0
9.505199375E1,1.463336125E-2,1.260068417E0,1.019441509E1
9.506199375E1,1.684273034E-1,1.167834163E0,1.029849625E1
9.507399219E1,1.229470447E-1,1.087896466E0,1.052511120E1
9.508399375E1,-5.851428956E-3,1.041860819E0,1.073669243E1
9.509399375E1,1.415835172E-1,1.016673803E0,1.076603508E1
9.510599375E1,-3.242706507E-2,1.140999913E0,1.054452419E1
9.511599375E1,-1.672493517E-1,1.200941205E0,1.050294113E1
9.512599375E1,-1.858858168E-1,1.134487629E0,1.067961407E1
9.513599375E1,-3.502238169E-2,1.058543563E0,1.104287243E1
9.514799375E1,5.555505678E-2,1.076251149E0,1.098157120E1
9.515999219E1,1.497812718E-1,1.134870768E0,1.155427361E1
9.516999375E1,8.089528978E-2,1.056695342E0,1.132602024E1
9.517999375E1,1.045308486E-1,1.023540378E0,1.147614670E1
9.519199375E1,2.920926083E-3,7.863708138E-1,1.116387463E1
9.520199375E1,3.593217731E-1,4.794149399E-1,1.118625546E1
9.521399219E1,6.008488536E-1,2.853026390E-1,1.122260094E1
9.522399375E1,5.883128047E-1,2.068111449E-1,1.120799541E1
9.523399375E1,5.461174250E-1,1.281759739E-1,1.107326984E1
9.524399375E1,4.860804081E-1,6.361872703E-2,1.092425346E1
9.525599375E1,2.706692815E-1,-2.721728571E-2,1.066382217E1
9.526599375E1,8.610507101E-2,-3.299209848E-2,1.045149517E1
9.527599375E1,-8.817365766E-2,-3.940856084E-2,1.021734142E1
9.528799375E1,-2.377442271E-1,7.464163005E-2,9.788836479E0
9.529799375E1,-3.496300578E-1,1.222958192E-1,9.429343224E0
9.530999375E1,-3.778241873E-1,1.394861937E-1,8.980775833E0
9.531999375E1,-4.642835855E-1,1.604498178E-1,8.703210831E0
9.533199219E1,-4.883117974E-1,4.465664923E-2,8.612355232E0
9.534199375E1,-4.962222576E-1,-9.755893052E-2,8.891940117E0
9.535199375E1,-6.235841513E-1,-2.021089345E-1,9.365925789E0
9.536399375E1,-3.706607223E-1,-4.440190792E-1,9.685857773E0
