"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.175987219E1,2.950000000E1,-5.187500000E0,-4.281250000E1
9.176987375E1,2.943750000E1,-5.187500000E0,-4.275000000E1
9.178987219E1,2.943750000E1,-5.375000000E0,-4.268750000E1
9.179987375E1,2.950000000E1,-5.437500000E0,-4.262500000E1
9.180987375E1,2.937500000E1,-5.500000000E0,-4.256250000E1
9.182987219E1,2.931250000E1,-5.937500000E0,-4.212500000E1
9.183987375E1,2.937500000E1,-5.937500000E0,-4.206250000E1
9.185987219E1,2.943750000E1,-6.375000000E0,-4.212500000E1
9.186987375E1,2.931250000E1,-6.500000000E0,-4.231250000E1
9.187987375E1,2.931250000E1,-6.687500000E0,-4.225000000E1
9.189987219E1,2.968750000E1,-6.875000000E0,-4.212500000E1
9.190987688E1,2.950000000E1,-7.000000000E0,-4.237500000E1
9.192987219E1,2.943750000E1,-6.937500000E0,-4.243750000E1
9.193987375E1,2.943750000E1,-7.000000000E0,-4.243750000E1
9.194987375E1,2.937500000E1,-6.875000000E0,-4.243750000E1
9.195988781E1,2.931250000E1,-7.000000000E0,-4.231250000E1
9.197987219E1,2.900000000E1,-7.312500000E0,-4.250000000E1
9.198987375E1,2.881250000E1,-7.375000000E0,-4.250000000E1
9.200988312E1,2.900000000E1,-7.312500000E0,-4.243750000E1
9.202987375E1,2.837500000E1,-7.312500000E0,-4.262500000E1
9.204987219E1,2.831250000E1,-7.375000000E0,-4.275000000E1
9.205988625E1,2.850000000E1,-7.437500000E0,-4.262500000E1
9.207987375E1,2.837500000E1,-7.375000000E0,-4.281250000E1
9.208987375E1,2.837500000E1,-7.250000000E0,-4.300000000E1
9.209987375E1,2.837500000E1,-7.312500000E0,-4.300000000E1
9.210987531E1,2.843750000E1,-7.187500000E0,-4.300000000E1
9.212988625E1,2.831250000E1,-7.187500000E0,-4.312500000E1
9.214987219E1,2.800000000E1,-7.062500000E0,-4.325000000E1
9.215987375E1,2.781250000E1,-7.000000000E0,-4.300000000E1
9.216987375E1,2.781250000E1,-6.875000000E0,-4.306250000E1
9.218987219E1,2.756250000E1,-7.062500000E0,-4.312500000E1
9.219987375E1,2.762500000E1,-7.000000000E0,-4.318750000E1
9.221988156E1,2.793750000E1,-7.062500000E0,-4.318750000E1
9.223987375E1,2.800000000E1,-7.250000000E0,-4.318750000E1
9.225987219E1,2.825000000E1,-7.375000000E0,-4.318750000E1
9.226988156E1,2.843750000E1,-7.375000000E0,-4.325000000E1
9.228987219E1,2.843750000E1,-7.125000000E0,-4.300000000E1
9.229987375E1,2.843750000E1,-6.875000000E0,-4.306250000E1
9.230987375E1,2.831250000E1,-7.062500000E0,-4.325000000E1
9.231988469E1,2.837500000E1,-7.000000000E0,-4.331250000E1
9.233987375E1,2.831250000E1,-6.750000000E0,-4.350000000E1
9.235987219E1,2.818750000E1,-6.625000000E0,-4.393750000E1
9.236987531E1,2.843750000E1,-6.750000000E0,-4.412500000E1
9.238987219E1,2.806250000E1,-6.812500000E0,-4.406250000E1
9.239987219E1,2.818750000E1,-6.812500000E0,-4.387500000E1
9.240987219E1,2.806250000E1,-6.812500000E0,-4.381250000E1
9.241988625E1,2.781250000E1,-6.625000000E0,-4.381250000E1
9.243987375E1,2.756250000E1,-6.625000000E0,-4.368750000E1
9.244987375E1,2.731250000E1,-6.562500000E0,-4.368750000E1
9.246987219E1,2.675000000E1,-6.437500000E0,-4.375000000E1
9.247987219E1,2.693750000E1,-6.562500000E0,-4.362500000E1
9.248987375E1,2.668750000E1,-6.500000000E0,-4.387500000E1
9.250987375E1,2.675000000E1,-6.625000000E0,-4.381250000E1
9.251987375E1,2.706250000E1,-6.562500000E0,-4.375000000E1
9.252988313E1,2.712500000E1,-6.750000000E0,-4.375000000E1
9.254987219E1,2.725000000E1,-6.500000000E0,-4.356250000E1
9.255987219E1,2.737500000E1,-6.562500000E0,-4.356250000E1
9.256987219E1,2.731250000E1,-6.625000000E0,-4.356250000E1
9.257988781E1,2.725000000E1,-6.687500000E0,-4.356250000E1
9.259987375E1,2.731250000E1,-6.875000000E0,-4.375000000E1
9.261987219E1,2.718750000E1,-6.625000000E0,-4.381250000E1
9.262988625E1,2.718750000E1,-6.500000000E0,-4.381250000E1
9.264988625E1,2.743750000E1,-6.250000000E0,-4.381250000E1
9.266987375E1,2.750000000E1,-5.937500000E0,-4.400000000E1
9.268987375E1,2.762500000E1,-5.812500000E0,-4.375000000E1
9.269987375E1,2.762500000E1,-5.875000000E0,-4.356250000E1
9.270987375E1,2.781250000E1,-5.812500000E0,-4.356250000E1
9.272987375E1,2.781250000E1,-6.250000000E0,-4.375000000E1
9.273987375E1,2.756250000E1,-6.375000000E0,-4.362500000E1
9.275987219E1,2.750000000E1,-6.437500000E0,-4.337500000E1
9.276987375E1,2.750000000E1,-6.500000000E0,-4.325000000E1
9.278987219E1,2.762500000E1,-6.687500000E0,-4.337500000E1
9.279987375E1,2.762500000E1,-6.750000000E0,-4.325000000E1
9.280987375E1,2.800000000E1,-6.500000000E0,-4.306250000E1
9.282987219E1,2.837500000E1,-6.187500000E0,-4.281250000E1
9.283987375E1,2.875000000E1,-6.000000000E0,-4.287500000E1
9.285987219E1,2.912500000E1,-5.750000000E0,-4.300000000E1
9.286987375E1,2.906250000E1,-5.437500000E0,-4.300000000E1
9.287987375E1,2.931250000E1,-5.375000000E0,-4.287500000E1
9.289987219E1,2.950000000E1,-5.375000000E0,-4.262500000E1
9.290987219E1,2.956250000E1,-5.437500000E0,-4.262500000E1
9.291987219E1,2.968750000E1,-5.375000000E0,-4.256250000E1
9.292987219E1,2.962500000E1,-5.375000000E0,-4.225000000E1
9.293987375E1,2.981250000E1,-5.312500000E0,-4.231250000E1
9.294987375E1,2.987500000E1,-5.312500000E0,-4.225000000E1
9.296987219E1,3.025000000E1,-5.187500000E0,-4.225000000E1
9.297987219E1,3.037500000E1,-5.062500000E0,-4.218750000E1
9.298987219E1,3.056250000E1,-5.000000000E0,-4.225000000E1
9.299987219E1,3.050000000E1,-4.812500000E0,-4.212500000E1
9.300987375E1,3.050000000E1,-4.875000000E0,-4.225000000E1
9.301987375E1,3.062500000E1,-4.875000000E0,-4.231250000E1
9.302987375E1,3.056250000E1,-4.812500000E0,-4.212500000E1
9.304987219E1,3.056250000E1,-4.687500000E0,-4.193750000E1
9.305987375E1,3.062500000E1,-4.750000000E0,-4.175000000E1
9.307987219E1,3.068750000E1,-4.625000000E0,-4.168750000E1
9.308987375E1,3.106250000E1,-4.625000000E0,-4.162500000E1
9.309987375E1,3.100000000E1,-4.437500000E0,-4.150000000E1
9.311987219E1,3.112500000E1,-4.187500000E0,-4.150000000E1
9.312993000E1,3.118750000E1,-4.312500000E0,-4.150000000E1
9.314987219E1,3.156250000E1,-3.875000000E0,-4.150000000E1
9.315987375E1,3.156250000E1,-3.812500000E0,-4.125000000E1
9.316987375E1,3.156250000E1,-3.625000000E0,-4.125000000E1
9.318987219E1,3.181250000E1,-3.687500000E0,-4.137500000E1
9.319988156E1,3.156250000E1,-3.625000000E0,-4.150000000E1
9.321987219E1,3.131250000E1,-3.625000000E0,-4.143750000E1
9.322987375E1,3.112500000E1,-3.875000000E0,-4.150000000E1
9.323987375E1,3.106250000E1,-3.937500000E0,-4.156250000E1
9.324988469E1,3.106250000E1,-4.000000000E0,-4.175000000E1
9.326987375E1,3.093750000E1,-4.187500000E0,-4.168750000E1
9.328987219E1,3.075000000E1,-4.250000000E0,-4.175000000E1
9.329987844E1,3.075000000E1,-4.250000000E0,-4.200000000E1
9.331987219E1,3.093750000E1,-4.062500000E0,-4.206250000E1
9.332987375E1,3.100000000E1,-4.375000000E0,-4.225000000E1
9.334988625E1,3.112500000E1,-4.687500000E0,-4.225000000E1
9.336987375E1,3.100000000E1,-4.687500000E0,-4.243750000E1
9.337987375E1,3.093750000E1,-4.875000000E0,-4.243750000E1
9.339987219E1,3.081250000E1,-5.000000000E0,-4.243750000E1
9.340987219E1,3.043750000E1,-5.187500000E0,-4.243750000E1
9.341987219E1,3.025000000E1,-5.125000000E0,-4.231250000E1
9.342987219E1,3.000000000E1,-5.125000000E0,-4.237500000E1
9.343987375E1,2.993750000E1,-5.062500000E0,-4.243750000E1
9.344987375E1,2.987500000E1,-5.125000000E0,-4.250000000E1
9.345987531E1,3.000000000E1,-5.187500000E0,-4.243750000E1
9.347987219E1,3.006250000E1,-5.375000000E0,-4.231250000E1
9.348987219E1,2.993750000E1,-5.500000000E0,-4.262500000E1
9.349987219E1,2.993750000E1,-5.437500000E0,-4.281250000E1
9.350987531E1,2.993750000E1,-5.500000000E0,-4.293750000E1
9.352987375E1,2.962500000E1,-5.750000000E0,-4.325000000E1
9.354987219E1,2.931250000E1,-6.125000000E0,-4.325000000E1
9.355987844E1,2.918750000E1,-6.125000000E0,-4.343750000E1
9.357988156E1,2.881250000E1,-6.250000000E0,-4.331250000E1
9.359987375E1,2.856250000E1,-6.437500000E0,-4.343750000E1
9.360988625E1,2.868750000E1,-6.437500000E0,-4.343750000E1
9.362988625E1,2.881250000E1,-6.750000000E0,-4.337500000E1
9.364987219E1,2.825000000E1,-6.500000000E0,-4.337500000E1
9.365987375E1,2.812500000E1,-6.562500000E0,-4.337500000E1
9.366987688E1,2.831250000E1,-6.750000000E0,-4.331250000E1
9.368987375E1,2.793750000E1,-7.062500000E0,-4.337500000E1
9.369987375E1,2.787500000E1,-6.875000000E0,-4.331250000E1
9.371988469E1,2.775000000E1,-7.000000000E0,-4.325000000E1
9.373987375E1,2.806250000E1,-7.375000000E0,-4.325000000E1
9.375987219E1,2.800000000E1,-7.375000000E0,-4.362500000E1
9.376988000E1,2.806250000E1,-7.750000000E0,-4.356250000E1
9.378987219E1,2.812500000E1,-8.062500000E0,-4.362500000E1
9.379987375E1,2.818750000E1,-8.000000000E0,-4.375000000E1
9.380987375E1,2.818750000E1,-7.875000000E0,-4.368750000E1
9.382987219E1,2.837500000E1,-8.062500000E0,-4.350000000E1
9.383987375E1,2.831250000E1,-8.312500000E0,-4.343750000E1
9.384988156E1,2.825000000E1,-8.312500000E0,-4.337500000E1
9.386987375E1,2.800000000E1,-8.250000000E0,-4.325000000E1
9.387987375E1,2.831250000E1,-8.250000000E0,-4.325000000E1
9.389987219E1,2.818750000E1,-8.500000000E0,-4.337500000E1
9.390987219E1,2.818750000E1,-8.625000000E0,-4.343750000E1
9.391987219E1,2.812500000E1,-8.375000000E0,-4.337500000E1
9.392987531E1,2.825000000E1,-8.437500000E0,-4.343750000E1
9.394987375E1,2.837500000E1,-8.500000000E0,-4.356250000E1
9.395987375E1,2.831250000E1,-8.562500000E0,-4.350000000E1
9.397987219E1,2.825000000E1,-8.375000000E0,-4.350000000E1
9.398987219E1,2.831250000E1,-8.375000000E0,-4.350000000E1
9.399987219E1,2.837500000E1,-8.312500000E0,-4.350000000E1
9.400987375E1,2.812500000E1,-8.500000000E0,-4.356250000E1
9.401987375E1,2.793750000E1,-8.500000000E0,-4.350000000E1
9.402987375E1,2.787500000E1,-8.250000000E0,-4.337500000E1
9.404987219E1,2.781250000E1,-8.437500000E0,-4.362500000E1
9.405987375E1,2.775000000E1,-8.562500000E0,-4.356250000E1
9.407987219E1,2.775000000E1,-8.625000000E0,-4.356250000E1
9.408987375E1,2.775000000E1,-8.687500000E0,-4.356250000E1
9.409987375E1,2.793750000E1,-8.562500000E0,-4.350000000E1
9.411987219E1,2.787500000E1,-8.375000000E0,-4.362500000E1
9.412988625E1,2.793750000E1,-8.250000000E0,-4.356250000E1
9.414987219E1,2.793750000E1,-7.937500000E0,-4.331250000E1
9.415987375E1,2.800000000E1,-8.000000000E0,-4.318750000E1
9.416987375E1,2.800000000E1,-7.937500000E0,-4.325000000E1
9.418987219E1,2.768750000E1,-7.687500000E0,-4.337500000E1
9.419987375E1,2.762500000E1,-7.625000000E0,-4.331250000E1
9.421987219E1,2.781250000E1,-7.750000000E0,-4.325000000E1
9.422987375E1,2.762500000E1,-7.750000000E0,-4.318750000E1
9.423987375E1,2.781250000E1,-8.062500000E0,-4.325000000E1
9.425987219E1,2.768750000E1,-8.000000000E0,-4.337500000E1
9.426987375E1,2.768750000E1,-8.062500000E0,-4.325000000E1
9.428987219E1,2.787500000E1,-8.125000000E0,-4.337500000E1
9.429987375E1,2.781250000E1,-8.125000000E0,-4.343750000E1
9.430987375E1,2.768750000E1,-8.062500000E0,-4.356250000E1
9.432987219E1,2.775000000E1,-7.750000000E0,-4.368750000E1
9.433987219E1,2.768750000E1,-7.562500000E0,-4.362500000E1
9.434987219E1,2.762500000E1,-7.500000000E0,-4.387500000E1
9.435987219E1,2.775000000E1,-7.500000000E0,-4.387500000E1
9.436987375E1,2.775000000E1,-7.187500000E0,-4.400000000E1
9.437987375E1,2.781250000E1,-7.062500000E0,-4.381250000E1
9.439987219E1,2.793750000E1,-6.812500000E0,-4.356250000E1
9.440987219E1,2.800000000E1,-6.625000000E0,-4.343750000E1
9.441987219E1,2.781250000E1,-6.687500000E0,-4.343750000E1
9.442987219E1,2.800000000E1,-6.562500000E0,-4.343750000E1
9.443987375E1,2.806250000E1,-6.500000000E0,-4.312500000E1
9.444987375E1,2.818750000E1,-6.500000000E0,-4.312500000E1
9.445987375E1,2.831250000E1,-6.562500000E0,-4.312500000E1
9.447987219E1,2.843750000E1,-6.312500000E0,-4.300000000E1
9.448987219E1,2.856250000E1,-6.375000000E0,-4.312500000E1
9.449987219E1,2.868750000E1,-6.437500000E0,-4.325000000E1
9.450987375E1,2.887500000E1,-6.375000000E0,-4.325000000E1
9.451987375E1,2.868750000E1,-6.187500000E0,-4.306250000E1
9.452987375E1,2.881250000E1,-6.125000000E0,-4.312500000E1
9.454987219E1,2.881250000E1,-5.812500000E0,-4.306250000E1
9.455987219E1,2.887500000E1,-5.750000000E0,-4.318750000E1
9.456987219E1,2.881250000E1,-5.687500000E0,-4.312500000E1
9.457988156E1,2.875000000E1,-5.500000000E0,-4.306250000E1
9.459987375E1,2.875000000E1,-5.562500000E0,-4.306250000E1
9.461987219E1,2.887500000E1,-5.812500000E0,-4.312500000E1
9.462988625E1,2.868750000E1,-5.875000000E0,-4.306250000E1
9.464987219E1,2.875000000E1,-6.187500000E0,-4.325000000E1
9.465987375E1,2.875000000E1,-6.312500000E0,-4.337500000E1
9.466987375E1,2.862500000E1,-6.312500000E0,-4.325000000E1
9.468987375E1,2.850000000E1,-6.062500000E0,-4.306250000E1
9.469987375E1,2.868750000E1,-6.187500000E0,-4.312500000E1
9.470987375E1,2.850000000E1,-6.000000000E0,-4.300000000E1
9.472987375E1,2.862500000E1,-5.562500000E0,-4.300000000E1
9.473987375E1,2.862500000E1,-5.187500000E0,-4.281250000E1
9.475987219E1,2.906250000E1,-4.937500000E0,-4.256250000E1
9.476987219E1,2.906250000E1,-4.937500000E0,-4.256250000E1
9.477987219E1,2.925000000E1,-4.750000000E0,-4.256250000E1
9.478987219E1,2.918750000E1,-4.437500000E0,-4.256250000E1
9.479987375E1,2.962500000E1,-4.312500000E0,-4.268750000E1
9.480987375E1,2.975000000E1,-4.375000000E0,-4.250000000E1
9.482987219E1,2.968750000E1,-4.312500000E0,-4.262500000E1
9.483987219E1,2.962500000E1,-4.187500000E0,-4.262500000E1
9.484987219E1,2.962500000E1,-3.937500000E0,-4.281250000E1
9.485987219E1,2.968750000E1,-3.937500000E0,-4.300000000E1
9.486987375E1,2.968750000E1,-3.812500000E0,-4.293750000E1
9.487987375E1,2.975000000E1,-3.750000000E0,-4.287500000E1
9.489987375E1,2.956250000E1,-3.500000000E0,-4.275000000E1
9.491987219E1,2.987500000E1,-3.500000000E0,-4.256250000E1
9.492987219E1,2.993750000E1,-3.562500000E0,-4.256250000E1
9.493987375E1,3.000000000E1,-3.562500000E0,-4.250000000E1
9.494987375E1,3.000000000E1,-3.500000000E0,-4.243750000E1
9.495987375E1,3.000000000E1,-3.625000000E0,-4.231250000E1
9.497987219E1,3.000000000E1,-3.812500000E0,-4.237500000E1
9.498987219E1,3.012500000E1,-3.937500000E0,-4.231250000E1
9.499987219E1,3.031250000E1,-4.062500000E0,-4.218750000E1
9.500987375E1,3.018750000E1,-4.000000000E0,-4.212500000E1
9.501987375E1,3.006250000E1,-3.812500000E0,-4.218750000E1
9.502987375E1,3.018750000E1,-3.875000000E0,-4.225000000E1
9.504987219E1,3.012500000E1,-3.750000000E0,-4.231250000E1
9.505987219E1,3.018750000E1,-3.750000000E0,-4.256250000E1
9.506987219E1,3.000000000E1,-3.625000000E0,-4.243750000E1
9.507987219E1,2.993750000E1,-3.750000000E0,-4.250000000E1
9.508987375E1,2.981250000E1,-3.812500000E0,-4.262500000E1
9.509987375E1,2.993750000E1,-3.750000000E0,-4.275000000E1
9.511987219E1,3.025000000E1,-3.937500000E0,-4.275000000E1
9.512988625E1,3.018750000E1,-4.000000000E0,-4.293750000E1
9.514987219E1,3.025000000E1,-3.937500000E0,-4.293750000E1
9.515987375E1,3.031250000E1,-3.937500000E0,-4.300000000E1
9.516987375E1,3.031250000E1,-3.687500000E0,-4.306250000E1
9.518987375E1,3.000000000E1,-3.687500000E0,-4.281250000E1
9.519987375E1,3.000000000E1,-3.750000000E0,-4.262500000E1
9.520987375E1,2.993750000E1,-3.562500000E0,-4.275000000E1
9.522987375E1,2.987500000E1,-3.500000000E0,-4.250000000E1
9.523987375E1,2.987500000E1,-3.375000000E0,-4.237500000E1
9.524987375E1,2.987500000E1,-3.562500000E0,-4.218750000E1
9.526987375E1,2.987500000E1,-3.812500000E0,-4.225000000E1
9.528987219E1,2.987500000E1,-4.000000000E0,-4.250000000E1
9.529987375E1,2.993750000E1,-4.125000000E0,-4.237500000E1
9.530987375E1,3.006250000E1,-4.125000000E0,-4.218750000E1
9.532987219E1,3.018750000E1,-4.375000000E0,-4.231250000E1
9.533987219E1,3.025000000E1,-4.375000000E0,-4.231250000E1
9.534987219E1,3.025000000E1,-4.375000000E0,-4.237500000E1
9.535987219E1,3.031250000E1,-4.312500000E0,-4.250000000E1
9.536987375E1,3.037500000E1,-4.187500000E0,-4.237500000E1
9.537987375E1,3.012500000E1,-4.250000000E0,-4.243750000E1
9.539987219E1,3.012500000E1,-4.625000000E0,-4.256250000E1
9.540987219E1,3.006250000E1,-4.812500000E0,-4.281250000E1
9.541987219E1,3.000000000E1,-4.750000000E0,-4.262500000E1
9.542987219E1,2.987500000E1,-4.562500000E0,-4.300000000E1
9.543987375E1,2.975000000E1,-4.500000000E0,-4.287500000E1
9.544987375E1,2.975000000E1,-4.562500000E0,-4.275000000E1
9.545987375E1,2.975000000E1,-4.687500000E0,-4.293750000E1
9.547987219E1,2.975000000E1,-4.625000000E0,-4.262500000E1
9.548987219E1,2.956250000E1,-4.750000000E0,-4.287500000E1
9.549987219E1,2.956250000E1,-4.625000000E0,-4.262500000E1
9.550987375E1,2.950000000E1,-4.687500000E0,-4.281250000E1
9.551987375E1,2.943750000E1,-5.000000000E0,-4.250000000E1
9.552987375E1,2.943750000E1,-5.000000000E0,-4.243750000E1
9.554987219E1,2.943750000E1,-5.187500000E0,-4.275000000E1
9.555987219E1,2.950000000E1,-5.312500000E0,-4.275000000E1
9.556987219E1,2.956250000E1,-5.187500000E0,-4.300000000E1
9.557988313E1,2.962500000E1,-5.125000000E0,-4.281250000E1
9.559987375E1,2.943750000E1,-5.375000000E0,-4.300000000E1
9.561987219E1,2.950000000E1,-5.187500000E0,-4.318750000E1
9.562988625E1,2.931250000E1,-5.125000000E0,-4.293750000E1
9.564987219E1,2.931250000E1,-4.812500000E0,-4.275000000E1
9.565987375E1,2.906250000E1,-4.812500000E0,-4.262500000E1
9.566987375E1,2.900000000E1,-4.750000000E0,-4.281250000E1
9.568987219E1,2.925000000E1,-4.375000000E0,-4.275000000E1
9.569987219E1,2.925000000E1,-4.375000000E0,-4.287500000E1
9.570987219E1,2.925000000E1,-4.500000000E0,-4.287500000E1
9.571987219E1,2.943750000E1,-4.375000000E0,-4.300000000E1
9.572987375E1,2.931250000E1,-4.375000000E0,-4.306250000E1
9.573987375E1,2.931250000E1,-4.375000000E0,-4.312500000E1
9.575987219E1,2.962500000E1,-4.125000000E0,-4.318750000E1
9.576987375E1,2.975000000E1,-4.000000000E0,-4.312500000E1
9.578987219E1,2.950000000E1,-3.687500000E0,-4.306250000E1
9.579987375E1,2.943750000E1,-3.625000000E0,-4.306250000E1
9.580987375E1,2.937500000E1,-3.687500000E0,-4.312500000E1
9.582987219E1,2.937500000E1,-3.687500000E0,-4.300000000E1
9.583987219E1,2.931250000E1,-3.562500000E0,-4.312500000E1
9.584987219E1,2.925000000E1,-3.437500000E0,-4.300000000E1
9.585987219E1,2.918750000E1,-3.562500000E0,-4.306250000E1
9.586987375E1,2.931250000E1,-3.625000000E0,-4.306250000E1
9.587987375E1,2.937500000E1,-3.562500000E0,-4.306250000E1
9.589987219E1,2.943750000E1,-3.250000000E0,-4.281250000E1
9.590987219E1,2.950000000E1,-3.062500000E0,-4.287500000E1
9.591987219E1,2.956250000E1,-3.062500000E0,-4.287500000E1
9.592987219E1,2.968750000E1,-3.062500000E0,-4.268750000E1
9.593987375E1,2.956250000E1,-3.125000000E0,-4.275000000E1
9.594987375E1,2.943750000E1,-2.875000000E0,-4.275000000E1
9.595987375E1,2.943750000E1,-2.812500000E0,-4.275000000E1
9.597987219E1,2.943750000E1,-2.875000000E0,-4.293750000E1
9.598987375E1,2.931250000E1,-3.000000000E0,-4.287500000E1
9.600987219E1,2.893750000E1,-2.875000000E0,-4.293750000E1
9.601987375E1,2.868750000E1,-2.687500000E0,-4.300000000E1
9.602987375E1,2.881250000E1,-2.562500000E0,-4.300000000E1
9.604987219E1,2.881250000E1,-2.750000000E0,-4.293750000E1
9.605987219E1,2.900000000E1,-2.812500000E0,-4.300000000E1
9.606987219E1,2.887500000E1,-2.875000000E0,-4.300000000E1
9.607987219E1,2.881250000E1,-2.625000000E0,-4.318750000E1
9.608987375E1,2.893750000E1,-2.625000000E0,-4.312500000E1
9.609987375E1,2.893750000E1,-2.750000000E0,-4.318750000E1
9.611987219E1,2.893750000E1,-2.937500000E0,-4.337500000E1
9.612988625E1,2.887500000E1,-3.062500000E0,-4.337500000E1
9.614987219E1,2.850000000E1,-3.125000000E0,-4.350000000E1
9.615987375E1,2.856250000E1,-3.187500000E0,-4.337500000E1
9.616987375E1,2.862500000E1,-3.312500000E0,-4.318750000E1
9.618987375E1,2.881250000E1,-3.625000000E0,-4.325000000E1
9.619987375E1,2.875000000E1,-3.750000000E0,-4.306250000E1
9.620987375E1,2.862500000E1,-3.875000000E0,-4.312500000E1
9.622987375E1,2.887500000E1,-3.937500000E0,-4.306250000E1
9.623987375E1,2.893750000E1,-3.937500000E0,-4.300000000E1
9.625987219E1,2.900000000E1,-4.250000000E0,-4.306250000E1
9.626987375E1,2.900000000E1,-4.250000000E0,-4.318750000E1
9.628987219E1,2.912500000E1,-4.312500000E0,-4.306250000E1
9.629987375E1,2.912500000E1,-4.187500000E0,-4.325000000E1
9.630987375E1,2.912500000E1,-4.250000000E0,-4.331250000E1
9.632987219E1,2.906250000E1,-4.000000000E0,-4.331250000E1
9.633987375E1,2.912500000E1,-3.812500000E0,-4.331250000E1
9.635987375E1,2.912500000E1,-3.562500000E0,-4.325000000E1
9.636987375E1,2.912500000E1,-3.312500000E0,-4.331250000E1
9.637987375E1,2.900000000E1,-3.187500000E0,-4.325000000E1
9.639987219E1,2.925000000E1,-2.812500000E0,-4.300000000E1
9.640987219E1,2.931250000E1,-2.812500000E0,-4.287500000E1
9.641987375E1,2.931250000E1,-2.687500000E0,-4.275000000E1
9.643987375E1,2.962500000E1,-2.812500000E0,-4.275000000E1
9.644987375E1,2.956250000E1,-2.812500000E0,-4.281250000E1
9.645987375E1,2.956250000E1,-2.687500000E0,-4.262500000E1
9.647987219E1,2.975000000E1,-2.812500000E0,-4.250000000E1
9.648987219E1,2.956250000E1,-2.937500000E0,-4.262500000E1
9.649987219E1,2.943750000E1,-2.875000000E0,-4.268750000E1
9.650987219E1,2.968750000E1,-3.062500000E0,-4.256250000E1
9.651987375E1,2.962500000E1,-3.125000000E0,-4.231250000E1
9.653987219E1,2.987500000E1,-3.125000000E0,-4.231250000E1
9.654987219E1,2.975000000E1,-3.312500000E0,-4.231250000E1
9.655987375E1,2.975000000E1,-3.000000000E0,-4.231250000E1
9.657988156E1,2.987500000E1,-2.625000000E0,-4.231250000E1
9.659987375E1,2.981250000E1,-2.562500000E0,-4.243750000E1
9.661987219E1,2.987500000E1,-2.375000000E0,-4.243750000E1
9.662988625E1,2.993750000E1,-2.187500000E0,-4.250000000E1
9.664987219E1,3.037500000E1,-2.250000000E0,-4.256250000E1
9.665987375E1,3.043750000E1,-2.125000000E0,-4.262500000E1
9.666987375E1,3.043750000E1,-2.187500000E0,-4.275000000E1
