"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.023914738E2,1.100255549E-1,2.042035200E-2,1.390678287E-1
1.024014738E2,1.207942367E-1,7.661995478E-3,1.351059377E-1
1.024134738E2,1.247386783E-1,-1.146681327E-2,1.376890242E-1
1.024234738E2,1.194503307E-1,-2.303834632E-2,1.537984163E-1
1.024354722E2,1.372526884E-1,-4.365068302E-2,1.634326279E-1
1.024454738E2,1.567829251E-1,-6.349507719E-2,1.716705859E-1
1.024554738E2,1.891936958E-1,-9.114108980E-2,1.643052995E-1
1.024674738E2,2.147627622E-1,-1.119977757E-1,1.544790864E-1
1.024774738E2,2.178345472E-1,-1.258207858E-1,1.412669420E-1
1.024874738E2,1.938013583E-1,-1.227315515E-1,1.298699528E-1
1.024994738E2,1.458920687E-1,-9.766862541E-2,1.303935498E-1
1.025094738E2,9.323548526E-2,-6.967354566E-2,1.488940418E-1
1.025214722E2,2.064724453E-2,-5.644394830E-2,1.763480604E-1
1.025314738E2,-2.766346931E-2,-6.000442058E-2,1.911484599E-1
1.025414738E2,-5.426228791E-2,-7.660250366E-2,1.907819360E-1
1.025534738E2,-5.722934753E-2,-1.106713265E-1,1.788613349E-1
1.025634738E2,-4.000294581E-2,-1.278104633E-1,1.633453667E-1
1.025734738E2,-2.139773592E-2,-1.233075112E-1,1.455953717E-1
1.025854738E2,-1.092576142E-2,-9.642943740E-2,1.350186765E-1
1.025954738E2,-1.844812930E-2,-6.300638616E-2,1.282293350E-1
1.026074722E2,-3.670427576E-2,-2.617993951E-2,1.263269335E-1
1.026174738E2,-5.386086181E-2,-2.844886621E-3,1.272694021E-1
1.026274738E2,-7.138396800E-2,-2.513274085E-3,1.247735843E-1
1.026374738E2,-8.529423922E-2,-1.148426626E-2,1.234296858E-1
1.026474738E2,-9.700539708E-2,-1.802925020E-2,1.229409948E-1
1.026574738E2,-1.056447774E-1,-3.073524870E-2,1.298175901E-1
1.026674738E2,-1.059589386E-1,-3.319616243E-2,1.392772794E-1
1.026794738E2,-9.354964644E-2,-2.546435408E-2,1.453859210E-1
1.026894738E2,-8.292059600E-2,-1.356120780E-2,1.443038285E-1
1.027014722E2,-7.726572454E-2,-1.326450263E-3,1.396263391E-1
1.027114738E2,-7.326892018E-2,1.588249579E-2,1.363974810E-1
1.027234722E2,-7.929030806E-2,4.244640842E-2,1.334304214E-1
1.027334722E2,-1.014036313E-1,4.665265232E-2,1.389980167E-1
1.027434738E2,-1.194503307E-1,4.002039880E-2,1.374621242E-1
1.027554722E2,-1.396961510E-1,2.656391077E-2,1.259255111E-1
1.027654722E2,-1.454906464E-1,1.404990070E-2,1.152615398E-1
1.027754722E2,-1.297303289E-1,-5.445427261E-3,1.006182283E-1
1.027854722E2,-1.099557430E-1,-2.443460934E-2,8.360127360E-2
1.027954738E2,-9.527752548E-2,-3.110176697E-2,6.691592187E-2
1.028054738E2,-8.084364980E-2,-2.638937905E-2,4.710643739E-2
1.028154738E2,-7.885397226E-2,-1.720894687E-2,3.298672289E-2
1.028274738E2,-7.443828881E-2,-3.089232836E-3,1.673770696E-2
1.028374738E2,-6.761405617E-2,1.247910410E-2,3.281218931E-3
1.028474738E2,-5.923647434E-2,1.413716655E-2,-3.769911127E-3
1.028574738E2,-4.424409568E-2,1.221730490E-3,-1.635373570E-2
1.028674738E2,-2.563888580E-2,-2.103121765E-2,-3.556980938E-2
1.028774738E2,-6.457717973E-4,-3.792600334E-2,-4.408701509E-2
1.028894722E2,1.968731359E-2,-4.099778458E-2,-5.853834376E-2
1.028994738E2,1.689478755E-2,-3.810053691E-2,-6.016149744E-2
1.029114722E2,-3.857177682E-3,-1.500983164E-2,-5.396557972E-2
1.029214722E2,-2.946115844E-2,-9.773843922E-4,-4.670501128E-2
1.029314722E2,-5.024803057E-2,4.939281847E-3,-3.984586522E-2
1.029414722E2,-5.297074094E-2,3.665191354E-3,-3.467969224E-2
1.029514722E2,-3.954916075E-2,-1.291543618E-2,-4.082325101E-2
1.029614738E2,-1.921607554E-2,-4.743804783E-2,-5.461135134E-2
1.029714738E2,1.127482671E-2,-6.265731901E-2,-7.106980681E-2
1.029834738E2,5.829399824E-2,-7.204718888E-2,-1.078089848E-1
1.029934738E2,1.004262418E-1,-6.867870688E-2,-1.331686229E-1
1.030054722E2,1.434660703E-1,-5.234242231E-2,-1.580919176E-1
1.030154738E2,1.556833684E-1,-4.412192479E-2,-1.727352291E-1
1.030254738E2,1.464331299E-1,-3.460988030E-2,-1.718800217E-1
1.030354738E2,1.165879965E-1,-3.295181692E-2,-1.604306698E-1
1.030474738E2,5.698499829E-2,-6.140068173E-2,-1.456128210E-1
1.030574738E2,1.441641990E-2,-1.006356850E-1,-1.293463558E-1
1.030674738E2,1.274090377E-3,-1.182460561E-1,-1.186125726E-1
1.030774738E2,1.715658605E-2,-1.239707395E-1,-1.154884398E-1
1.030874738E2,3.722787276E-2,-1.221206859E-1,-1.201135591E-1
1.030994800E2,4.167846218E-2,-1.098684743E-1,-1.313360184E-1
1.031114738E2,9.913469665E-3,-8.215264976E-2,-1.373399645E-1
1.031234738E2,-3.221877664E-2,-6.759659946E-2,-1.303062886E-1
1.031334738E2,-6.045820564E-2,-7.103490084E-2,-1.262920201E-1
1.031434738E2,-6.538003683E-2,-7.932521403E-2,-1.127308160E-1
1.031554738E2,-4.855506122E-2,-9.519025683E-2,-9.576621652E-2
1.031654738E2,-1.743583940E-2,-1.136558428E-1,-8.627162129E-2
1.031754738E2,-2.740166849E-3,-1.256637126E-1,-7.208209485E-2
1.031874753E2,9.145525284E-3,-1.362927556E-1,-5.728170648E-2
1.031994722E2,2.424262278E-2,-1.316501796E-1,-5.181882530E-2
1.032094738E2,3.398156166E-2,-1.259080470E-1,-5.162683874E-2
1.032194738E2,2.860594541E-2,-1.111949235E-1,-5.934119597E-2
1.032294738E2,1.675515994E-2,-9.023351967E-2,-6.780604273E-2
1.032414738E2,6.352998316E-3,-6.265731901E-2,-8.412487060E-2
1.032514738E2,2.094394993E-3,-3.459242731E-2,-9.506808221E-2
1.032634722E2,2.380629070E-2,-1.038470864E-2,-8.702211827E-2
1.032734738E2,5.852089077E-2,1.122246683E-2,-8.112290502E-2
1.032834738E2,7.522369176E-2,2.303834632E-2,-7.967428118E-2
1.032954738E2,8.077383786E-2,2.895501256E-2,-7.543312758E-2
1.033054738E2,5.014330894E-2,1.059414819E-2,-7.574728876E-2
1.033154738E2,6.719517522E-3,6.667157635E-3,-7.417649031E-2
1.033274738E2,-2.062979154E-2,2.982767671E-2,-7.949974388E-2
1.033374738E2,-1.370083448E-2,4.434881732E-2,-9.042550623E-2
1.033474738E2,5.550147034E-3,5.635667965E-2,-8.618436009E-2
1.033574738E2,2.939134464E-2,6.403613091E-2,-7.440338284E-2
1.033694738E2,5.605997518E-2,4.982915148E-2,-6.490879506E-2
1.033794738E2,6.522295624E-2,2.893755957E-2,-5.749114603E-2
1.033914738E2,6.866125017E-2,3.036872949E-3,-5.295328796E-2
1.034014738E2,7.515387982E-2,-5.218534265E-3,-5.967280641E-2
1.034134738E2,7.449065149E-2,3.996803891E-3,-7.583455741E-2
1.034234738E2,6.782349199E-2,2.336995862E-2,-8.703956753E-2
1.034354722E2,5.843362212E-2,4.867723212E-2,-9.787806123E-2
1.034454738E2,5.330235511E-2,6.733480096E-2,-9.943141043E-2
1.034554738E2,4.078834504E-2,7.623597980E-2,-9.719738364E-2
1.034674738E2,1.692969352E-2,7.314674556E-2,-8.703956753E-2
1.034774738E2,-1.223475765E-2,6.164502725E-2,-7.534586638E-2
1.034874738E2,-4.590215907E-2,5.077162758E-2,-6.370452046E-2
1.034974738E2,-7.337363809E-2,3.644247353E-2,-5.832890421E-2
1.035074738E2,-8.782497048E-2,2.436479554E-2,-6.026621908E-2
1.035174738E2,-8.878489584E-2,2.199114859E-2,-6.096434966E-2
1.035274738E2,-8.318239450E-2,2.127556317E-2,-5.749114603E-2
1.035374738E2,-8.051203936E-2,1.651081443E-2,-5.717698485E-2
1.035474738E2,-8.127998561E-2,1.223475765E-2,-5.382595211E-2
1.035574738E2,-7.665485889E-2,1.389282104E-2,-5.211552978E-2
1.035674738E2,-6.913249195E-2,1.972221956E-2,-5.623450875E-2
1.035774738E2,-6.538003683E-2,3.237585723E-2,-6.394886225E-2
1.035874738E2,-6.134832278E-2,4.412192479E-2,-6.768386811E-2
1.035974738E2,-5.646140128E-2,5.612978712E-2,-7.305948436E-2
1.036074738E2,-5.281366408E-2,6.209881604E-2,-7.742280513E-2
1.036174738E2,-4.297000542E-2,6.859143823E-2,-7.569492608E-2
1.036274738E2,-3.900810704E-2,6.883578748E-2,-6.857398897E-2
1.036394738E2,-4.197516665E-2,5.768313259E-2,-5.539675057E-2
1.036494738E2,-4.312708601E-2,4.220206290E-2,-4.187044874E-2
1.036594738E2,-4.064871743E-2,2.741912194E-2,-2.729694918E-2
1.036714738E2,-4.043927789E-2,1.226966456E-2,-1.226966456E-2
1.036814738E2,-4.434881732E-2,6.143558770E-3,-6.021386012E-3
1.036914738E2,-4.576253146E-2,6.632251199E-3,1.518436475E-3
1.037034738E2,-4.581489414E-2,1.296779606E-2,5.235987715E-3
1.037134738E2,-4.218460619E-2,2.045525797E-2,2.949606394E-3
1.037254738E2,-4.871213809E-2,2.124065720E-2,5.253441166E-3
1.037354738E2,-5.773549154E-2,1.583013684E-2,1.143190637E-2
1.037454738E2,-6.225589290E-2,1.286307629E-2,2.309070528E-2
1.037574738E2,-6.623524427E-2,6.405358203E-3,4.050909355E-2
1.037674738E2,-7.004006207E-2,-3.717551241E-3,4.803146049E-2
1.037774738E2,-6.832963973E-2,-6.928957067E-3,5.379104614E-2
1.037874738E2,-5.434955284E-2,-2.338741207E-3,5.412266031E-2
1.037994738E2,-2.104867063E-2,1.717403904E-2,5.178391933E-2
1.038094738E2,-7.330382941E-4,3.527310491E-2,4.660028964E-2
1.038214738E2,6.981316954E-3,5.084143952E-2,4.902629927E-2
1.038314738E2,2.565633971E-3,6.265731901E-2,5.126031861E-2
1.038434738E2,-1.425934024E-2,5.496041849E-2,6.042329967E-2
1.038534738E2,-3.017674200E-2,5.108578876E-2,7.339109480E-2
1.038654722E2,-2.935643867E-2,3.998549283E-2,8.269369602E-2
1.038754738E2,-2.462659590E-2,2.935643867E-2,9.299114347E-2
1.038854738E2,-1.776745170E-2,2.110103145E-2,1.036376506E-1
1.038974738E2,-8.988445625E-3,1.822123677E-2,1.146506816E-1
1.039074738E2,-1.335176919E-2,9.651671164E-3,1.208291426E-1
1.039174738E2,-1.382300723E-2,-5.759586347E-4,1.262745708E-1
1.039294738E2,-5.323254038E-3,-8.901178953E-4,1.251401007E-1
1.039394738E2,-1.780235791E-3,8.569566533E-3,1.257160604E-1
1.039494738E2,-9.948376566E-3,1.848303713E-2,1.323657632E-1
1.039614738E2,-3.549999744E-2,2.827433310E-2,1.543918252E-1
1.039714738E2,-7.435102761E-2,2.092649788E-2,1.708328277E-1
1.039834738E2,-1.102349982E-1,4.153883550E-3,1.887224466E-1
1.039954769E2,-1.087340117E-1,1.832595677E-3,1.962797344E-1
1.040074722E2,-7.784168422E-2,1.378810126E-2,1.915498823E-1
1.040174738E2,-4.850269854E-2,9.983283468E-3,1.853365153E-1
1.040294722E2,-4.150392860E-2,2.035053819E-2,1.787915230E-1
1.040394738E2,-4.359832406E-2,6.658431143E-2,1.737475246E-1
1.040494738E2,-7.302457839E-2,8.206538111E-2,1.764353365E-1
1.040614722E2,-1.118232459E-1,7.937757671E-2,1.601688713E-1
1.040714738E2,-1.347917765E-1,5.626941472E-2,1.492431015E-1
1.040834722E2,-1.574286968E-1,1.359611470E-2,1.490511149E-1
1.040934722E2,-1.794722080E-1,-1.682497375E-2,1.583537161E-1
1.041035159E2,-2.052681744E-1,-7.024950534E-2,1.679530293E-1
1.041154722E2,-2.224073112E-1,-1.050862744E-1,1.577777565E-1
1.041254863E2,-2.178170830E-1,-9.691813588E-2,1.224348471E-1
1.041374738E2,-1.674294323E-1,-5.361651629E-2,7.374016196E-2
1.041494738E2,-9.342747182E-2,2.321287990E-3,3.518583626E-2
1.041594738E2,-5.398303270E-2,3.675663471E-2,1.663298719E-2
1.041714738E2,-3.171263263E-2,2.886774577E-2,4.607669078E-3
1.041814738E2,-1.197295822E-2,-7.976154797E-3,-3.420845373E-3
1.041914738E2,2.117084339E-2,-5.277875811E-2,-1.532399096E-2
1.042014738E2,7.627088577E-2,-8.098327368E-2,-2.541199327E-2
1.042134738E2,1.420174390E-1,-6.859143823E-2,-2.387610450E-2
1.042254738E2,1.764527857E-1,-3.907792270E-2,-5.707226694E-3
1.042354738E2,1.850223541E-1,-1.322959550E-2,1.342158206E-2
1.042454738E2,1.853714138E-1,-1.919862116E-4,2.815216035E-2
1.042574738E2,1.782504767E-1,1.494001877E-2,4.492477328E-2
1.042674738E2,1.596103609E-1,6.963863503E-3,5.675810575E-2
1.042774738E2,1.221555918E-1,-1.094321441E-2,6.098180264E-2
1.042894738E2,7.312929630E-2,-2.642428502E-2,5.881759524E-2
1.042994738E2,4.804891348E-2,-1.774999872E-2,6.246533245E-2
1.043114738E2,1.759291813E-2,6.352998316E-3,7.377506793E-2
1.043214738E2,-2.740166849E-3,3.078760765E-2,7.855726779E-2
1.043314738E2,-1.733111963E-2,4.735078290E-2,8.815658092E-2
1.043434738E2,-2.401573025E-2,6.112143025E-2,1.018574163E-1
1.043534738E2,-2.296853252E-2,6.155776232E-2,1.099906489E-1
1.043654722E2,-2.040289901E-2,4.096287861E-2,1.128006279E-1
1.043754738E2,-1.041961554E-2,1.666789502E-2,1.092401594E-1
1.043854738E2,1.218239777E-2,-1.134464052E-3,1.003564298E-1
1.043974738E2,5.482079089E-2,-6.335545331E-3,7.417649031E-2
1.044074738E2,8.243189752E-2,-4.939281847E-3,5.670574680E-2
1.044174738E2,8.470083028E-2,2.984513063E-3,6.923720986E-2
1.044294738E2,5.939355493E-2,1.308996975E-2,9.168214351E-2
1.044394738E2,3.405137360E-2,2.364921197E-2,1.028522551E-1
1.044514722E2,2.792526793E-4,1.082104165E-2,1.367116421E-1
1.044614738E2,-1.565560326E-2,-8.744099177E-3,1.550026834E-1
1.044714738E2,-1.384046115E-2,-2.624975145E-2,1.506044567E-1
1.044834738E2,-3.281218931E-3,-5.311036855E-2,1.313011199E-1
1.044934738E2,1.050688233E-2,-6.654940546E-2,1.095194072E-1
1.045034738E2,2.342231758E-2,-6.534512341E-2,8.553858846E-2
1.045154738E2,3.495894372E-2,-6.092944369E-2,5.722934753E-2
1.045254738E2,3.738495335E-2,-5.839871615E-2,3.288200125E-2
1.045374738E2,3.309144080E-2,-5.187118426E-2,8.360126987E-3
1.045474738E2,3.366740048E-2,-4.022983834E-2,1.256637042E-3
1.045574738E2,4.569271952E-2,-1.986184716E-2,-1.640609466E-3
1.045694738E2,3.038618155E-2,-1.012290921E-2,-2.710496262E-2
1.045794738E2,-6.422811653E-3,-2.871066518E-2,-3.920009360E-2
1.045894738E2,-2.726204321E-2,-3.204424679E-2,-3.684389964E-2
1.045994738E2,-2.535963431E-2,-1.644100063E-2,-3.258529678E-2
1.046114738E2,-1.047197543E-2,-1.884955564E-3,-4.946263134E-2
1.046214738E2,3.298672382E-3,3.525565146E-3,-6.415830553E-2
1.046334738E2,1.614429615E-2,1.237438433E-2,-7.552039623E-2
1.046434738E2,2.216568217E-2,2.642428502E-2,-7.888887823E-2
1.046554738E2,1.783726551E-2,4.152138159E-2,-6.440264732E-2
1.046654738E2,-1.459095255E-2,2.359685116E-2,-4.932300374E-2
1.046774722E2,-5.778785050E-2,1.113520097E-2,-4.026474431E-2
1.046874738E2,-7.134906203E-2,1.490511186E-2,-3.815289587E-2
1.046974738E2,-6.094689667E-2,2.298598550E-2,-4.584980011E-2
1.047094722E2,-4.642575979E-2,1.005309634E-2,-5.834635720E-2
1.047194738E2,-4.691445082E-2,-1.733111963E-2,-7.494443655E-2
1.047294738E2,-5.417501926E-2,-5.194099993E-2,-9.262461960E-2
1.047414738E2,-5.136504024E-2,-8.501498401E-2,-9.093165398E-2
1.047514738E2,-1.724385284E-2,-8.702211827E-2,-1.007578596E-1
1.047634722E2,1.607448235E-2,-7.466518879E-2,-1.135336682E-1
1.047734738E2,2.490584925E-2,-6.588617712E-2,-1.280722618E-1
1.047834738E2,4.029965401E-2,-3.152064607E-2,-1.309869587E-1
1.047954722E2,7.744026184E-2,1.855284907E-2,-1.321737766E-1
1.048054738E2,4.347615317E-2,-1.315978263E-2,-1.391376406E-1
1.048154738E2,5.672320258E-3,-4.405210912E-2,-1.381777227E-1
1.048274738E2,4.014257283E-4,-5.012585595E-2,-1.385965943E-1
1.048374738E2,1.780235767E-2,-4.862487316E-2,-1.351233870E-1
1.048494722E2,3.509857133E-2,-4.194026068E-2,-1.356120855E-1
1.048594738E2,3.876376152E-2,-3.857177496E-2,-1.333955079E-1
1.048694738E2,2.885029279E-2,-4.000294581E-2,-1.313011199E-1
1.048794738E2,1.549852360E-2,-3.741985932E-2,-1.287180334E-1
1.048894738E2,4.153883550E-3,-2.768092230E-2,-1.270948797E-1
1.048994738E2,1.099557383E-3,-2.455678210E-2,-1.296779662E-1
1.049114722E2,3.647738136E-3,-2.687807009E-2,-1.335874945E-1
1.049214722E2,1.254891697E-2,-2.839650773E-2,-1.403593719E-1
1.049314722E2,2.874557301E-2,-3.862413764E-2,-1.491383910E-1
1.049414722E2,5.269148946E-2,-5.297074094E-2,-1.659284532E-1
1.049514722E2,7.915068418E-2,-6.623524427E-2,-1.815840602E-1
1.049614738E2,1.009498462E-1,-7.691665739E-2,-1.907295734E-1
1.049714738E2,1.234994978E-1,-7.873180509E-2,-1.972920150E-1
1.049814738E2,1.466774642E-1,-7.248352468E-2,-2.035752088E-1
1.049934738E2,1.764178872E-1,-6.023131311E-2,-2.126683742E-1
1.050034753E2,2.021440268E-1,-7.494443655E-2,-2.291966379E-1
1.050154738E2,2.253045589E-1,-8.632398397E-2,-2.468070090E-1
1.050254738E2,2.172760367E-1,-8.836601675E-2,-2.502627671E-1
1.050374738E2,1.764178872E-1,-6.712536514E-2,-2.315877378E-1
1.050474738E2,1.328719109E-1,-5.972516537E-2,-2.140471786E-1
1.050574738E2,1.034107581E-1,-5.173156038E-2,-2.020567656E-1
1.050674738E2,9.801769257E-2,-3.408627957E-2,-1.872389168E-1
1.050774738E2,1.047197580E-1,-2.268928074E-4,-1.735380888E-1
1.050874738E2,1.024682820E-1,2.815216035E-2,-1.616174877E-1
1.050974738E2,8.316493779E-2,3.063052893E-2,-1.527512223E-1
1.051074738E2,5.777039751E-2,1.007054932E-2,-1.487544179E-1
1.051174738E2,4.694935679E-2,-2.150245570E-2,-1.553866565E-1
1.051274738E2,5.799729005E-2,-3.855432197E-2,-1.694191098E-1
1.051374738E2,9.377653897E-2,-4.373795167E-2,-1.833817512E-1
1.051494738E2,1.412844062E-1,-3.543018550E-2,-2.057394087E-1
1.051594738E2,1.633104533E-1,-2.940879762E-2,-2.246587873E-1
1.051694738E2,1.663822383E-1,-2.158972248E-2,-2.307150662E-1
1.051794738E2,1.729446799E-1,-2.984513063E-3,-2.233148813E-1
1.051894738E2,1.950056404E-1,3.799581900E-2,-2.092649788E-1
1.052014722E2,2.177821845E-1,7.239625603E-2,-2.032435834E-1
1.052114722E2,2.154259831E-1,7.857472450E-2,-2.094046026E-1
1.052214722E2,2.100503743E-1,7.815584540E-2,-2.209935933E-1
1.052314722E2,2.170142382E-1,8.260643482E-2,-2.339439392E-1
1.052414738E2,2.219360620E-1,7.518878579E-2,-2.284810543E-1
1.052514738E2,2.231403440E-1,5.948081985E-2,-2.091253549E-1
1.052634722E2,2.054077983E-1,5.455899239E-2,-1.651779562E-1
1.052734738E2,1.558753550E-1,4.026474431E-2,-1.255589873E-1
1.052834738E2,1.350884885E-1,6.832963973E-2,-8.145451546E-2
1.052954722E2,4.958480224E-2,2.773328125E-2,-5.564109609E-2
1.053054738E2,-2.200860158E-2,1.469567232E-2,-3.878121451E-2
1.053154738E2,-6.791076064E-2,2.146754973E-2,-3.024655581E-2
1.053274738E2,-1.190489084E-1,2.645919099E-2,-3.358013555E-2
1.053374738E2,-1.583537161E-1,3.049090132E-2,-3.677408770E-2
1.053474738E2,-1.868374944E-1,1.801179722E-2,-4.934045672E-2
1.053574738E2,-1.992293298E-1,-3.089232836E-3,-6.389650702E-2
1.053694738E2,-1.837831736E-1,-3.169517964E-2,-6.873106211E-2
1.053794738E2,-1.625948697E-1,-3.207915276E-2,-6.312856078E-2
1.053914738E2,-1.489289403E-1,-3.632030264E-2,-4.022983834E-2
1.054014738E2,-1.432915330E-1,-3.534291685E-2,-2.014109865E-2
1.054134738E2,-1.352106631E-1,-3.319616243E-2,7.941247895E-3
1.054234738E2,-1.268854290E-1,-1.946042106E-2,1.687733456E-2
1.054354722E2,-1.266934574E-1,1.464331243E-2,2.309070528E-2
1.054454738E2,-1.307077110E-1,3.527310491E-2,2.178170905E-2
1.054554738E2,-1.303586364E-1,4.825835302E-2,2.654645778E-2
1.054674738E2,-1.066919789E-1,6.557202339E-2,3.707079217E-2
1.054774738E2,-1.112472862E-1,3.951425478E-2,3.443534672E-2
1.054874738E2,-1.064476296E-1,2.062979154E-2,3.380702808E-2
1.054974738E2,-8.571311831E-2,2.356194519E-2,3.391174600E-2
1.055074738E2,-6.265731901E-2,3.000221029E-2,3.670427576E-2
1.055194722E2,-4.707153141E-2,3.972369432E-2,4.281292483E-2
1.055294722E2,-4.202752933E-2,4.667010531E-2,4.066617042E-2
1.055394722E2,-5.106833205E-2,4.605923966E-2,4.127703607E-2
1.055494738E2,-5.736897141E-2,4.626867920E-2,4.888667166E-2
1.055614738E2,-6.042329967E-2,5.256931856E-2,6.339035928E-2
1.055734738E2,-6.201154739E-2,5.342452973E-2,8.058185130E-2
1.055854738E2,-6.710790843E-2,4.012512043E-2,8.740609139E-2
1.055954738E2,-7.241371274E-2,3.440044075E-2,9.908234328E-2
1.056074738E2,-8.133234084E-2,4.319689795E-2,1.151742786E-1
1.056174738E2,-9.208357334E-2,6.058037654E-2,1.219985113E-1
1.056274738E2,-1.039343551E-1,8.100073040E-2,1.233598739E-1
1.056374738E2,-1.169894189E-1,1.066919789E-1,1.154186204E-1
1.056474738E2,-1.308473349E-1,1.244419739E-1,1.039169058E-1
1.056574738E2,-1.355073601E-1,1.278279126E-1,8.688248694E-2
1.056674738E2,-1.402022988E-1,1.221206859E-1,6.832963973E-2
1.056774738E2,-1.478991956E-1,1.060636565E-1,8.962265402E-2
1.056874738E2,-1.477421224E-1,8.445648104E-2,1.313185692E-1
1.056974738E2,-1.367465407E-1,7.250097394E-2,1.863313466E-1
1.057074738E2,-1.303586364E-1,7.094763219E-2,2.303834558E-1
1.057174738E2,-1.300968379E-1,6.499606371E-2,2.604380250E-1
1.057274738E2,-1.329766363E-1,6.663667411E-2,2.759191096E-1
1.057374738E2,-1.463807672E-1,7.813838869E-2,2.895152271E-1
1.057494722E2,-1.673072577E-1,1.099033803E-1,3.159220517E-1
1.057594738E2,-1.941678822E-1,1.301317513E-1,3.533593714E-1
1.057714722E2,-2.316575497E-1,1.373923123E-1,4.060508609E-1
1.057814738E2,-2.553765774E-1,1.320865154E-1,4.575206041E-1
1.057914738E2,-2.715906799E-1,1.156455129E-1,4.974886477E-1
1.058034722E2,-2.657961845E-1,8.784241974E-2,5.245063305E-1
1.058134738E2,-2.437352240E-1,6.689847261E-2,5.244365335E-1
1.058254722E2,-1.801528782E-1,6.401867419E-2,5.027595162E-1
1.058354722E2,-1.284736842E-1,7.490953058E-2,4.780456722E-1
1.058454722E2,-8.028514683E-2,8.183848858E-2,4.475722313E-1
1.058554722E2,-4.068362340E-2,6.962118298E-2,4.139048159E-1
1.058654722E2,-4.223696887E-3,5.719443783E-2,3.935019374E-1
1.058754738E2,1.925098151E-2,4.881685972E-2,3.894004226E-1
1.058854738E2,3.452261165E-2,4.654793069E-2,3.941476941E-1
1.058974738E2,4.141666368E-2,4.935790971E-2,3.948458433E-1
1.059074738E2,5.562364310E-2,4.373795167E-2,3.828379810E-1
1.059174738E2,9.094911069E-2,4.960225895E-2,3.556981087E-1
1.059274738E2,1.382998824E-1,5.675810575E-2,3.175975680E-1
1.059374738E2,1.954245120E-1,6.515314430E-2,2.759016454E-1
1.059474738E2,2.379058301E-1,8.461356163E-2,2.503500283E-1
1.059594722E2,2.546609938E-1,1.073726565E-1,2.408205271E-1
1.059694722E2,2.282541543E-1,1.135860309E-1,2.329316437E-1
1.059794738E2,1.763306111E-1,9.245008975E-2,2.490061224E-1
1.059914722E2,1.265712827E-1,3.728023171E-2,2.480112910E-1
1.060014738E2,1.145459563E-1,1.661553420E-2,2.289522886E-1
1.060134722E2,1.340412796E-1,3.173008561E-2,2.083399594E-1
1.060234722E2,1.289972812E-1,4.719370231E-2,2.060535699E-1
1.060334722E2,8.262388408E-2,4.342379048E-2,2.302787453E-1
1.060434722E2,3.186971322E-2,2.647664398E-2,2.839999795E-1
1.060534738E2,-1.600466855E-2,1.891936921E-2,3.054500818E-1
1.060634738E2,-5.237733200E-2,-2.234021435E-3,2.927091718E-1
1.060734738E2,-6.417575479E-2,-8.220500313E-3,2.593035698E-1
1.060854738E2,-6.112143025E-2,7.208209950E-3,2.223549485E-1
1.060954738E2,-3.354522958E-2,3.237585723E-2,1.791580468E-1
1.061074722E2,-2.199114766E-3,4.043927789E-2,1.356818974E-1
1.061174738E2,3.155555204E-2,3.830997646E-2,1.026428118E-1
1.061274738E2,6.625270098E-2,5.977752805E-2,8.032005280E-2
1.061374738E2,9.026842564E-2,9.398598224E-2,6.918485463E-2
1.061474738E2,9.470156580E-2,1.135860309E-1,7.143632323E-2
1.061574738E2,7.730063051E-2,9.496336430E-2,7.747516781E-2
1.061674738E2,5.407030135E-2,8.511970937E-2,8.384561539E-2
1.061794738E2,8.112290502E-2,1.125737354E-1,1.097637564E-1
1.061894738E2,5.436700583E-2,5.209807679E-2,1.055924222E-1
1.062014722E2,8.639379404E-3,-2.237512171E-2,1.045975834E-1
1.062114738E2,-1.303760987E-2,-7.836528122E-2,1.051560864E-1
1.062234722E2,1.117010694E-2,-7.756242901E-2,1.040565297E-1
1.062334722E2,3.291691095E-2,-5.113814771E-2,9.934414178E-2
