"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.217280883E1,-2.179736644E-1,-1.048671529E-1,1.436709613E-1
6.218276483E1,-6.581129134E-2,-1.693731695E-1,9.583339095E-2
6.219272083E1,1.053677499E-1,-1.718289107E-1,5.343972519E-2
6.220267583E1,2.200613022E-1,-1.583439857E-1,-6.145575549E-3
6.221263183E1,2.566625476E-1,-1.159676537E-1,-5.249090493E-2
6.222258683E1,1.974903345E-1,-1.088913679E-1,-8.626857400E-2
6.223254283E1,8.104040474E-2,-5.637593195E-2,-1.332527548E-1
6.224249783E1,-9.042029828E-2,-3.052409366E-2,-1.867719144E-1
6.225245383E1,-2.607263029E-1,-5.605649203E-2,-2.365221083E-1
6.226240883E1,-3.456164300E-1,-9.163898230E-2,-2.606034577E-1
6.227236483E1,-3.694194853E-1,-7.618945092E-2,-2.688193321E-1
6.228231983E1,-3.305352032E-1,-4.258302972E-2,-2.397352159E-1
6.229227583E1,-2.907424271E-1,-7.738515735E-2,-2.131624222E-1
6.230223083E1,-2.109951228E-1,-1.460062861E-1,-1.571630687E-1
6.231218683E1,-1.059776470E-1,-2.011966705E-1,-9.833348542E-2
6.232214283E1,4.074574262E-2,-1.819891483E-1,-5.102268979E-2
6.233209783E1,2.777177393E-1,-1.423815340E-1,2.999934368E-3
6.234205383E1,5.298575759E-1,-1.123328134E-1,4.691306129E-2
6.235200883E1,7.047829628E-1,-1.446999460E-1,6.520209461E-2
6.236196483E1,6.996510029E-1,-2.941403091E-1,8.994498849E-2
6.237191983E1,4.507924318E-1,-5.265699029E-1,6.456574798E-2
6.238187583E1,1.174512133E-1,-5.796728134E-1,-1.129022464E-1
6.239183083E1,-1.474257708E-1,-3.910669684E-1,-3.836860061E-1
6.240178683E1,-3.004736304E-1,4.038804024E-2,-6.260172129E-1
6.241174183E1,-3.123010099E-1,5.615795851E-1,-7.364270687E-1
6.242169783E1,-2.814834416E-1,9.142417312E-1,-6.959558129E-1
6.243165283E1,-2.995409966E-1,9.582279921E-1,-6.017314792E-1
6.244160883E1,-2.930727005E-1,8.050232530E-1,-4.727815092E-1
6.245156483E1,-2.554303110E-1,5.166229606E-1,-3.412303627E-1
6.246151983E1,-1.967709661E-1,1.930834800E-1,-2.015984058E-1
6.247147583E1,-1.945830137E-1,-1.270348430E-1,-5.274674296E-2
6.248143083E1,-2.816785276E-1,-4.335335195E-1,2.744183503E-2
6.249138683E1,-3.858626485E-1,-6.171264648E-1,-4.950933158E-3
6.250134183E1,-4.591464400E-1,-6.509156227E-1,-1.033001393E-1
6.251129783E1,-5.056798458E-1,-5.805500150E-1,-2.310145199E-1
6.252125283E1,-5.378124714E-1,-4.430954456E-1,-3.369604051E-1
6.253120883E1,-6.025558710E-1,-2.618614137E-1,-3.596899807E-1
6.254116383E1,-6.251139045E-1,-4.050533473E-2,-2.831917405E-1
6.255111983E1,-5.423248410E-1,2.125880271E-1,-1.494293064E-1
6.256107583E1,-3.461053073E-1,3.959999084E-1,-7.763523608E-3
6.257103083E1,-1.186575964E-1,4.468857944E-1,9.920727462E-2
6.258098683E1,8.134020865E-2,3.582520485E-1,1.605936736E-1
6.259094183E1,2.257747650E-1,1.868556440E-1,1.589623094E-1
6.260089783E1,3.151432574E-1,2.581057325E-2,1.086924747E-1
6.261085283E1,3.629826307E-1,-8.172908425E-2,4.078670219E-2
6.262080883E1,3.260192871E-1,-1.553923786E-1,-5.484554917E-2
6.263076383E1,2.789032161E-1,-1.055790186E-1,-1.231929660E-1
6.264071983E1,2.197243273E-1,3.880079836E-2,-1.616812348E-1
6.265067483E1,1.321470290E-1,1.830045283E-1,-1.815356910E-1
6.266063083E1,4.550374672E-2,2.598460317E-1,-1.974749863E-1
6.267058583E1,-5.937474314E-3,2.552925944E-1,-2.081876248E-1
6.268054183E1,-2.306293137E-2,1.630236506E-1,-2.379665673E-1
6.269049683E1,5.979804788E-3,3.137435019E-2,-2.923528552E-1
6.270045283E1,6.835103780E-2,-6.682811677E-2,-3.392764330E-1
6.271040883E1,1.214960441E-1,-1.097190231E-1,-3.584299982E-1
6.272036383E1,1.668406129E-1,-1.201500967E-1,-3.412797451E-1
6.273031983E1,2.015356869E-1,-8.199738339E-3,-3.081198931E-1
6.274027483E1,2.334344983E-1,1.614460200E-1,-2.442016304E-1
6.275023075E1,2.261336446E-1,2.473927289E-1,-1.466952711E-1
6.276018575E1,1.739743054E-1,1.668829769E-1,-8.759760112E-2
6.277014175E1,1.650538445E-1,2.353635430E-2,-6.370721757E-2
6.278009675E1,2.223892957E-1,-1.127882004E-1,-3.003980033E-2
6.279005275E1,2.443802506E-1,-2.110074162E-1,-1.230780501E-2
6.280000775E1,2.574411929E-1,-1.967512518E-1,-2.332343906E-2
6.280996375E1,2.705182135E-1,-1.220365539E-1,-5.838249251E-2
6.281991975E1,3.019291461E-1,8.103000373E-2,-7.006284595E-2
6.282987475E1,3.860780895E-1,3.905055523E-1,1.303474768E-3
6.283983075E1,4.127206206E-1,6.653664112E-1,1.401018351E-1
6.284978575E1,3.612436652E-1,8.217827678E-1,2.875819504E-1
6.285974175E1,2.830319405E-1,7.981679440E-1,3.835364282E-1
6.286969675E1,2.461592257E-1,6.379216909E-1,3.750084341E-1
6.287965275E1,2.889516950E-1,4.216432273E-1,2.521251440E-1
6.288960775E1,3.958291709E-1,1.855438799E-1,1.067036986E-1
6.289956375E1,4.735753834E-1,-1.254097372E-2,6.136683747E-2
6.290951875E1,4.631492198E-1,-1.220432147E-1,1.159604937E-1
6.291947475E1,3.821497262E-1,-1.770899594E-1,2.424076498E-1
6.292942975E1,2.330872118E-1,-2.640514076E-1,4.074510932E-1
6.293938575E1,-4.733565450E-2,-4.590989351E-1,5.362101793E-1
6.294934175E1,-3.811870813E-1,-6.399896741E-1,5.160365105E-1
6.295929675E1,-6.046627760E-1,-6.316151023E-1,3.559640348E-1
6.296925275E1,-6.970750093E-1,-4.599871933E-1,1.175930724E-1
6.297920775E1,-6.777806878E-1,-1.761637032E-1,-6.895150989E-2
6.298916375E1,-6.302297115E-1,1.034968644E-1,-1.051917076E-1
6.299911875E1,-5.849440098E-1,2.925773263E-1,1.685616560E-2
6.300907475E1,-5.045322776E-1,3.774924278E-1,2.226198614E-1
6.301902975E1,-3.311538100E-1,3.627691567E-1,4.330556691E-1
6.302898575E1,-9.319971502E-2,2.510628998E-1,5.819846988E-1
6.303894075E1,1.575531512E-1,8.190903813E-2,6.358016133E-1
6.304889675E1,3.487633169E-1,-6.643696129E-2,6.386137605E-1
6.305885175E1,3.739197850E-1,-1.995974034E-1,6.185628176E-1
6.306880775E1,2.593657970E-1,-2.848140895E-1,5.568045378E-1
6.307876275E1,1.503346562E-1,-2.447210103E-1,4.679740071E-1
6.308871875E1,7.467950135E-2,-1.129257828E-1,3.610586226E-1
6.309867475E1,1.851716265E-2,1.142759249E-2,2.728246152E-1
6.310862975E1,-1.269970182E-2,8.572150022E-2,2.272912562E-1
6.311858575E1,2.693602000E-4,1.014900804E-1,2.165395468E-1
6.312854075E1,7.122831047E-2,9.103427082E-2,2.591229379E-1
6.313849675E1,1.513460577E-1,5.290073529E-2,3.301598132E-1
6.314845175E1,2.087130696E-1,-1.608688198E-2,3.519093990E-1
6.315840775E1,2.291219383E-1,-9.693859518E-2,3.023168147E-1
6.316836275E1,2.309017777E-1,-9.772055596E-2,2.152291238E-1
6.317831875E1,2.502073050E-1,-1.427119970E-2,1.472902894E-1
6.318827375E1,2.715178132E-1,9.507101774E-2,1.030590534E-1
6.319822975E1,2.420371771E-1,1.870563328E-1,8.007011563E-2
6.320818475E1,1.567131132E-1,1.896476597E-1,7.027099282E-2
6.321814075E1,5.377794430E-2,1.509420872E-1,3.236462548E-2
6.322809675E1,-2.332218736E-2,4.012140632E-2,-3.169666603E-2
6.323805175E1,-9.112387151E-2,-1.635813862E-1,-1.239616200E-1
6.324800775E1,-1.461009085E-1,-3.524411023E-1,-2.101018280E-1
6.325796275E1,-1.941584498E-1,-4.790842533E-1,-2.767572701E-1
6.326791875E1,-2.627124488E-1,-5.474679470E-1,-3.133727908E-1
6.327787375E1,-2.897677720E-1,-5.230877995E-1,-3.163022697E-1
6.328782975E1,-2.563525140E-1,-4.650077820E-1,-2.819761634E-1
6.329778475E1,-1.505360752E-1,-4.494423866E-1,-2.354414165E-1
6.330774075E1,6.617976725E-2,-5.211508870E-1,-1.613259614E-1
6.331769575E1,3.987622559E-1,-6.016225815E-1,-4.880208895E-2
6.332765175E1,8.113986850E-1,-6.815127730E-1,9.717609733E-2
6.333760675E1,1.185694575E0,-8.233561516E-1,2.263854742E-1
6.334756275E1,1.317944646E0,-1.064938784E0,2.968773544E-1
6.335751875E1,1.115425825E0,-1.258844256E0,2.408436686E-1
6.336747375E1,6.276140809E-1,-1.165010810E0,5.186678469E-2
6.337742975E1,2.143835463E-2,-6.545217633E-1,-1.950290203E-1
6.338738475E1,-4.901319742E-1,9.213911742E-2,-5.080053210E-1
6.339734075E1,-7.615429759E-1,7.936437130E-1,-7.219218612E-1
6.340729575E1,-8.159424067E-1,1.186631560E0,-7.882975936E-1
6.341725175E1,-7.199066877E-1,1.235011578E0,-6.938331127E-1
6.342720675E1,-5.181728601E-1,1.104184628E0,-4.617574513E-1
6.343716275E1,-3.186091781E-1,7.308793068E-1,-1.612255573E-1
6.344711775E1,-2.638987005E-1,2.540590167E-1,9.842503816E-2
6.345707375E1,-3.852264583E-1,-1.435594559E-1,2.166094631E-1
6.346702875E1,-5.488497615E-1,-3.363451958E-1,1.429759413E-1
6.347698475E1,-6.383655667E-1,-2.890051007E-1,-1.134798154E-1
6.348693975E1,-6.897396445E-1,-1.167651415E-1,-4.471508563E-1
6.349689575E1,-7.682006359E-1,6.307705492E-2,-6.689160466E-1
6.350685175E1,-8.496575356E-1,2.469395995E-1,-7.374754548E-1
6.351680675E1,-9.116386175E-1,4.310569763E-1,-7.017350197E-1
6.352676275E1,-8.768572211E-1,6.140837669E-1,-5.560047030E-1
6.353671775E1,-7.047728300E-1,7.485851049E-1,-3.555229604E-1
6.354667375E1,-4.238606691E-1,7.957022786E-1,-1.877111197E-1
6.355662875E1,-1.186072901E-1,7.101042867E-1,-1.073952317E-1
6.356658475E1,1.607176811E-1,5.258455276E-1,-8.256677538E-2
6.357653975E1,3.875447214E-1,3.095193505E-1,-8.150576800E-2
6.358649575E1,5.417737961E-1,1.765939593E-1,-7.424064726E-2
6.359645075E1,6.089709401E-1,1.128717065E-1,-7.499778271E-2
6.360640675E1,6.210131645E-1,1.211904734E-1,-7.501025498E-2
6.361636175E1,5.874218941E-1,1.760047227E-1,-6.946182996E-2
6.362631775E1,5.045017004E-1,2.506939173E-1,-6.349543482E-2
6.363627375E1,4.256244600E-1,3.069822192E-1,-3.706702590E-2
6.364622875E1,3.426890373E-1,3.049433529E-1,-2.439743280E-2
6.365618475E1,2.392864674E-1,2.713222802E-1,-4.934353009E-2
6.366613975E1,1.300937682E-1,2.429842949E-1,-1.094643697E-1
6.367609575E1,5.428475887E-2,1.867764145E-1,-1.695114523E-1
6.368605075E1,2.140952088E-2,1.601170152E-1,-2.327378988E-1
6.369600675E1,6.500174105E-2,1.562258750E-1,-2.365086675E-1
6.370596175E1,1.239218861E-1,1.475875080E-1,-1.702913940E-1
6.371591775E1,1.826041043E-1,1.252955198E-1,-3.116918914E-2
6.372587275E1,2.545908093E-1,1.011571810E-1,1.659137011E-1
6.373582875E1,2.981404364E-1,4.251944367E-3,3.263654411E-1
6.374578375E1,3.365968168E-1,-1.528144479E-1,4.026602209E-1
6.375573950E1,3.706589341E-1,-2.682694197E-1,3.983160853E-1
6.376569450E1,3.855391443E-1,-3.280284703E-1,3.350481093E-1
6.377565050E1,3.861844242E-1,-2.964164913E-1,2.500823438E-1
6.378560650E1,3.961835206E-1,-1.445851326E-1,1.675776392E-1
6.379556150E1,4.012291431E-1,6.310840696E-2,1.407641321E-1
6.380551750E1,3.771330714E-1,2.251419127E-1,1.963584572E-1
6.381547250E1,3.408357799E-1,3.544985652E-1,2.853218913E-1
6.382542850E1,3.378041387E-1,4.577346444E-1,3.832323253E-1
6.383538350E1,3.214784265E-1,4.342554212E-1,4.578042924E-1
6.384533950E1,2.871243060E-1,3.101498187E-1,5.153984427E-1
6.385529450E1,2.406119257E-1,1.367274374E-1,5.137349963E-1
6.386525050E1,2.308285683E-1,-2.930027619E-2,3.933005035E-1
6.387520550E1,2.950951755E-1,-1.308375597E-1,2.360600084E-1
6.388516150E1,3.755376935E-1,-1.605301350E-1,1.472560763E-1
6.389511650E1,4.608264863E-1,-1.044777781E-1,2.083178312E-1
6.390507250E1,5.178496242E-1,-2.183845453E-2,3.744246960E-1
6.391502850E1,5.199673772E-1,1.737419516E-2,5.703784823E-1
6.392498350E1,4.310447574E-1,3.106959164E-2,7.381252646E-1
6.393493950E1,2.415195554E-1,-3.302683681E-2,8.324331045E-1
6.394489450E1,-7.219099253E-2,-1.930978745E-1,7.678165436E-1
6.395485050E1,-4.011526108E-1,-3.365176022E-1,5.321531892E-1
6.396480550E1,-6.682317853E-1,-3.549323082E-1,1.949019432E-1
6.397476150E1,-8.673065305E-1,-2.759754360E-1,-1.074429974E-1
6.398471650E1,-1.005153775E0,-8.845106512E-2,-2.920688689E-1
6.399467250E1,-1.057726860E0,1.144501194E-1,-3.390664458E-1
6.400462750E1,-1.031127334E0,2.847816646E-1,-2.562196553E-1
6.401458350E1,-9.267892838E-1,3.865202665E-1,-7.592736185E-2
6.402453850E1,-7.730555534E-1,4.056704044E-1,1.245508492E-1
6.403449450E1,-5.994406343E-1,3.433042169E-1,2.928804755E-1
6.404444950E1,-4.211880863E-1,2.406182885E-1,4.082738459E-1
6.405440550E1,-2.649010122E-1,1.237649098E-1,4.555795789E-1
6.406436150E1,-1.380211860E-1,-2.643166482E-2,4.285112321E-1
6.407431650E1,-3.273790330E-2,-1.430948973E-1,3.602456450E-1
6.408427250E1,3.257542849E-2,-2.185404599E-1,3.003591597E-1
6.409422750E1,4.006130621E-2,-2.182171494E-1,2.764069438E-1
6.410418350E1,4.427795485E-2,-1.622852981E-1,2.917030156E-1
6.411413850E1,4.784765467E-2,-1.171388552E-1,3.232780099E-1
6.412409450E1,5.096171796E-2,-8.752014488E-2,3.395841718E-1
6.413404950E1,6.120317057E-2,-4.477561265E-2,3.480224013E-1
6.414400550E1,5.622415990E-2,-3.455781564E-2,3.292471766E-1
6.415396050E1,3.080056049E-2,-6.462490559E-2,2.666386664E-1
6.416391650E1,2.837505937E-2,-7.331572473E-2,1.740670949E-1
6.417387150E1,1.792454906E-2,-5.906834081E-2,7.359375060E-2
6.418382750E1,-1.803861745E-2,-2.722453512E-2,-7.078102790E-3
6.419378350E1,-5.470235646E-2,3.605030477E-2,-3.782909364E-2
6.420373850E1,-8.972369134E-2,7.244357467E-2,-4.303912818E-2
6.421369450E1,-9.707161784E-2,6.692098081E-2,-2.851291746E-2
6.422364950E1,-7.647752762E-2,1.928897761E-2,1.484315563E-2
6.423360550E1,-4.248946905E-2,-1.022571623E-1,6.656280905E-2
6.424356050E1,4.687573761E-3,-3.189984560E-1,7.583000511E-2
6.425351650E1,7.271828502E-2,-5.730805397E-1,5.017071590E-2
6.426347150E1,1.505392045E-1,-7.582755089E-1,1.449947432E-2
6.427342750E1,1.857198328E-1,-7.862474918E-1,-1.231323183E-2
6.428338250E1,1.932855397E-1,-6.833249927E-1,-1.779062860E-2
6.429333850E1,2.205560356E-1,-4.506635666E-1,-1.017774921E-3
6.430329350E1,2.428860068E-1,-1.900081336E-1,1.768518356E-3
6.431324950E1,1.979771256E-1,-7.024392486E-2,3.623381630E-2
6.432320450E1,-1.492824033E-2,-1.201157644E-1,4.895598814E-2
6.433316050E1,-3.296840489E-1,-2.263082564E-1,-3.216496482E-2
6.434311650E1,-5.944176316E-1,-2.192673385E-1,-2.076994479E-1
6.435307150E1,-7.466090322E-1,-1.144303288E-2,-3.833282590E-1
6.436302750E1,-7.648833990E-1,3.263439834E-1,-4.941428602E-1
6.437298250E1,-6.003580689E-1,6.996169090E-1,-4.378329813E-1
6.438293850E1,-3.279421628E-1,8.389664292E-1,-2.490411103E-1
6.439289350E1,-2.922365814E-2,6.838393807E-1,1.285468973E-2
6.440284950E1,2.645293772E-1,3.644358218E-1,2.918086350E-1
6.441280450E1,4.927937090E-1,-1.419857144E-2,5.162348151E-1
6.442276050E1,5.697917938E-1,-3.648009002E-1,6.697732806E-1
6.443271550E1,4.822103083E-1,-6.111488938E-1,7.378979921E-1
6.444267150E1,3.057006001E-1,-6.541690230E-1,6.805737019E-1
6.445262650E1,1.425891668E-1,-5.248256922E-1,5.051267743E-1
6.446258250E1,-1.974973641E-2,-3.000760972E-1,3.018823564E-1
6.447253750E1,-2.308270931E-1,-1.277897954E-1,1.266929507E-1
6.448249350E1,-4.574536383E-1,-2.021427453E-2,5.108124577E-3
6.449244950E1,-6.104248166E-1,6.771424413E-2,-6.529413909E-2
6.450240450E1,-6.870923638E-1,1.093156338E-1,-9.983085096E-2
6.451236050E1,-6.484184265E-1,7.939634472E-2,-8.161988854E-2
6.452231550E1,-4.903395772E-1,8.077744395E-3,-6.103497464E-3
6.453227150E1,-2.666409612E-1,-1.243266314E-1,8.668342978E-2
6.454222650E1,8.963041939E-3,-2.132405043E-1,1.414427459E-1
6.455218250E1,3.005892932E-1,-2.556295097E-1,1.441088319E-1
6.456213750E1,5.408040285E-1,-2.313561738E-1,1.108988300E-1
6.457209350E1,6.782732010E-1,-1.631677896E-1,9.117945284E-2
6.458204850E1,6.859300733E-1,-7.982727140E-2,7.196012139E-2
6.459200450E1,6.024450660E-1,7.035317272E-2,5.299069360E-2
6.460195950E1,4.266515374E-1,1.985208541E-1,2.197534777E-2
6.461191550E1,2.288471311E-1,2.777520418E-1,-1.477094740E-2
6.462187050E1,8.426924050E-2,3.161091506E-1,-6.221812963E-2
6.463182650E1,-1.345811691E-2,3.019754887E-1,-1.300176978E-1
6.464178250E1,-5.951801315E-2,2.688422501E-1,-2.349122465E-1
6.465173750E1,-7.739527524E-2,2.279528677E-1,-3.384633958E-1
6.466169350E1,-1.293845177E-1,1.793812513E-1,-4.204926193E-1
6.467164850E1,-2.160291374E-1,1.657283008E-1,-4.952009320E-1
6.468160450E1,-2.675012946E-1,1.944345534E-1,-5.264821649E-1
6.469155950E1,-2.620127797E-1,2.828469872E-1,-5.140364170E-1
6.470151550E1,-2.270452976E-1,3.774314821E-1,-4.462768137E-1
6.471147050E1,-1.432207078E-1,4.231595695E-1,-3.203063607E-1
6.472142650E1,-1.480042282E-2,3.432815671E-1,-1.740904450E-1
6.473138150E1,1.406632066E-1,1.317642629E-1,-2.130782977E-2
6.474133750E1,2.762332857E-1,-9.290540218E-2,1.020600647E-1
6.475129246E1,3.684228659E-1,-2.285516411E-1,1.545046270E-1
6.476124846E1,4.009885788E-1,-2.532710433E-1,1.428975761E-1
6.477120346E1,4.093037546E-1,-1.759696156E-1,8.408164978E-2
6.478115946E1,3.855575621E-1,1.858120225E-2,-3.317356575E-3
6.479111546E1,3.326365650E-1,3.144067228E-1,-6.114710122E-2
6.480107046E1,1.625373960E-1,5.312982798E-1,-7.880579680E-2
6.481102646E1,-1.262832284E-1,5.656527877E-1,-8.450070024E-2
6.482098146E1,-3.852698505E-1,4.220064282E-1,-1.314722747E-1
6.483093746E1,-4.902244806E-1,1.928115785E-1,-2.655637562E-1
6.484089246E1,-4.210800231E-1,1.828392036E-2,-4.417639375E-1
6.485084846E1,-2.677503824E-1,-8.177769929E-2,-5.577731133E-1
6.486080346E1,-7.564781606E-2,-6.814523041E-2,-5.307890773E-1
6.487075946E1,1.179200485E-1,1.421968080E-2,-3.155263066E-1
6.488071446E1,2.656741738E-1,8.472163975E-2,-3.732088022E-3
6.489067046E1,3.092440069E-1,7.573986053E-2,2.685266137E-1
6.490062546E1,2.447818518E-1,1.263477653E-2,3.928776085E-1
6.491058146E1,1.116760075E-1,-4.422717541E-2,3.661083281E-1
6.492053646E1,-3.567872941E-2,-6.326512247E-2,2.570758760E-1
6.493049246E1,-1.472348273E-1,-2.729513496E-2,1.237923801E-1
6.494044846E1,-2.384526432E-1,4.359683394E-2,3.416901454E-3
6.495040346E1,-3.267912865E-1,1.140768602E-1,-4.749741033E-2
6.496035946E1,-3.783659041E-1,1.500126272E-1,-3.384701908E-2
6.497031446E1,-3.639981449E-1,1.716012806E-1,3.261775523E-2
6.498027046E1,-2.573467195E-1,1.812186688E-1,1.299989223E-1
6.499022546E1,-8.179753274E-2,1.652506292E-1,2.444541305E-1
6.500018146E1,8.438535035E-2,1.242652163E-1,3.529307246E-1
6.501013646E1,2.285039127E-1,1.270609945E-1,4.316005111E-1
6.502009246E1,3.141651452E-1,1.432244927E-1,4.792857766E-1
6.503004746E1,3.189982772E-1,1.138562188E-1,4.851479232E-1
6.504000346E1,2.629216611E-1,5.714174360E-2,4.565992653E-1
6.504995846E1,1.593103409E-1,-3.155510128E-2,3.745933473E-1
6.505991446E1,6.137707457E-2,-1.151275411E-1,2.631070018E-1
6.506986946E1,-2.553012595E-2,-1.980980486E-1,1.516243964E-1
6.507982546E1,-8.394130319E-2,-2.262909561E-1,5.820474401E-2
6.508978146E1,-1.394335926E-1,-2.046650201E-1,1.086066477E-2
6.509973646E1,-1.954138279E-1,-1.685249507E-1,-3.265921492E-3
6.510969246E1,-2.381024361E-1,-1.666828394E-1,-9.067884646E-3
6.511964746E1,-2.821141183E-1,-2.211005390E-1,-2.537654899E-2
6.512960346E1,-3.082431853E-1,-2.909206450E-1,-5.502125993E-2
6.513955846E1,-3.214345872E-1,-3.464648724E-1,-9.036412090E-2
6.514951446E1,-3.483548760E-1,-4.055473804E-1,-1.543287188E-1
6.515946946E1,-3.590096235E-1,-4.383953512E-1,-2.497432679E-1
6.516942546E1,-3.535482883E-1,-4.427706599E-1,-3.568207324E-1
6.517938046E1,-3.328481317E-1,-3.854085803E-1,-4.610146880E-1
6.518933646E1,-3.114610612E-1,-3.705926239E-1,-5.187706351E-1
6.519929146E1,-2.815725803E-1,-4.196236432E-1,-5.154704452E-1
6.520924746E1,-1.462485939E-1,-4.710500836E-1,-4.056004286E-1
6.521920246E1,5.506328866E-2,-5.866494775E-1,-2.674247324E-1
6.522915846E1,3.256053030E-1,-6.556780934E-1,-1.264566928E-1
6.523911446E1,5.947199464E-1,-6.230237484E-1,-3.385747550E-4
6.524906946E1,7.735847831E-1,-5.146706700E-1,7.818978280E-2
6.525902546E1,8.062809110E-1,-4.167953134E-1,8.750908822E-2
6.526898046E1,6.668825150E-1,-3.631387353E-1,9.033816308E-2
6.527893646E1,2.692012191E-1,-4.121786356E-1,7.622490823E-2
6.528889146E1,-3.807040751E-1,-4.778071642E-1,-1.046372876E-1
6.529884746E1,-9.654493332E-1,-2.998133600E-1,-4.249318838E-1
6.530880246E1,-1.257052779E0,2.209528834E-1,-7.381326556E-1
6.531875846E1,-1.283929110E0,8.311251998E-1,-9.422099590E-1
6.532871346E1,-1.097447872E0,1.277070761E0,-9.457684755E-1
6.533866946E1,-8.484462500E-1,1.399555683E0,-7.654215097E-1
6.534862446E1,-5.639597178E-1,1.263921618E0,-4.279105663E-1
6.535858046E1,-2.076491266E-1,9.009147882E-1,-5.975236371E-2
6.536853546E1,1.770447642E-1,3.881734610E-1,2.202148438E-1
6.537849146E1,4.965309203E-1,-1.015117466E-1,3.742223084E-1
6.538844746E1,6.844462156E-1,-4.508907795E-1,4.406569898E-1
6.539840246E1,7.329255939E-1,-5.992985368E-1,4.019309878E-1
6.540835846E1,6.816714406E-1,-5.710511804E-1,2.561793923E-1
6.541831346E1,5.785353184E-1,-4.766351879E-1,8.044191450E-2
6.542826946E1,4.053417146E-1,-3.161067665E-1,-6.401939690E-2
6.543822446E1,2.162215561E-1,-4.975354671E-2,-1.368843019E-1
6.544818046E1,5.000727996E-2,2.747715414E-1,-1.443225145E-1
6.545813546E1,-6.710740179E-2,5.553459525E-1,-1.173797846E-1
6.546809146E1,-8.714662492E-2,7.179660201E-1,-9.461136162E-2
6.547804646E1,-1.257808693E-2,6.821940541E-1,-8.171802759E-2
6.548800246E1,1.213951632E-1,5.364174247E-1,-7.732727379E-2
6.549795746E1,2.484891117E-1,3.119107783E-1,-7.984515280E-2
6.550791346E1,3.613405526E-1,1.078862771E-1,-9.120220691E-2
6.551786846E1,4.385146201E-1,-4.776912928E-2,-1.319256425E-1
6.552782446E1,4.666770101E-1,-1.197325364E-1,-1.886152923E-1
6.553778046E1,4.423461556E-1,-1.355086863E-1,-2.487452477E-1
6.554773546E1,3.668828309E-1,-8.923839778E-2,-2.946416140E-1
6.555769146E1,2.696465552E-1,-1.227863505E-2,-3.284560442E-1
6.556764646E1,1.725248098E-1,6.564785540E-2,-3.402383924E-1
6.557760246E1,8.656735718E-2,1.199727580E-1,-3.431786001E-1
6.558755746E1,2.993550152E-2,1.332398355E-1,-3.423841596E-1
6.559751346E1,2.595287515E-3,9.637117386E-2,-3.508170843E-1
6.560746846E1,2.700253390E-6,3.982826695E-2,-3.612750769E-1
6.561742446E1,7.455844898E-3,-1.088693924E-2,-3.636527061E-1
6.562737946E1,-7.009114604E-3,-6.194559857E-2,-3.715545833E-1
6.563733546E1,-6.966262311E-2,-1.235499606E-1,-4.074696600E-1
6.564729046E1,-1.341276467E-1,-1.345618665E-1,-4.432830513E-1
6.565724646E1,-1.971503496E-1,-1.310319304E-1,-4.815613031E-1
6.566720146E1,-2.007610649E-1,-8.001162857E-2,-4.992897213E-1
6.567715746E1,-1.237583905E-1,4.328744486E-2,-4.445776641E-1
6.568711246E1,-1.598265767E-2,1.732755452E-1,-3.151083589E-1
6.569706846E1,6.623151898E-2,2.535655797E-1,-1.521831006E-1
6.570702446E1,1.347730309E-1,1.962397099E-1,5.521201529E-4
6.571697946E1,2.558384240E-1,2.943290398E-2,1.031488553E-1
6.572693546E1,4.108663499E-1,-1.993488669E-1,1.148585081E-1
6.573689046E1,5.566989779E-1,-3.457136452E-1,5.268037692E-2
6.574684646E1,6.364508271E-1,-4.540651441E-1,-6.417753547E-2
6.575680233E1,7.022222281E-1,-4.307955503E-1,-1.614608467E-1
6.576675833E1,7.612828612E-1,-2.246157676E-1,-1.715840548E-1
